,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 08:50:07.911364,,,,,,
1,Simulation configuration ID,aad8d7bc-ff00-413f-ad52-783a5c7ede15,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,1.0,aggregator_agent,1324.0,191.0,control_center_agent
0,,,1.0,140.0,household_agent_34,1058.0,191.0,aggregator_agent
1,,,5.0,27687.0,control_center_agent,1325.0,191.0,aggregator_agent
0,,,2.0,7525.0,household_agent_33,1057.0,191.0,household_agent_34
1,,,3.0,7525.0,household_agent_35,1059.0,191.0,household_agent_34
2,,,4.0,8224.0,aggregator_agent,1324.0,191.0,household_agent_34
