,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-05 11:14:14.547128,,,,,,
1,Simulation configuration ID,aef582bb-da48-444b-8533-184b42a40134,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,80.0,aggregator_agent,1318.0,9.0,market_agent
0,,,1.0,198.0,storage_agent_11,1229.0,18.0,aggregator_agent
1,,,2.0,198.0,generation_agent_68,1186.0,37.0,aggregator_agent
2,,,3.0,198.0,household_agent_75,1093.0,28.0,aggregator_agent
3,,,4.0,198.0,household_agent_93,1111.0,44.0,aggregator_agent
4,,,5.0,198.0,household_agent_53,1071.0,31.0,aggregator_agent
5,,,6.0,198.0,generation_agent_10,1128.0,17.0,aggregator_agent
6,,,7.0,198.0,household_agent_35,1053.0,35.0,aggregator_agent
7,,,8.0,198.0,household_agent_1,1019.0,23.0,aggregator_agent
8,,,9.0,198.0,storage_agent_87,1305.0,9.0,aggregator_agent
9,,,10.0,198.0,generation_agent_49,1167.0,20.0,aggregator_agent
10,,,11.0,198.0,household_agent_94,1112.0,41.0,aggregator_agent
11,,,12.0,198.0,household_agent_33,1051.0,37.0,aggregator_agent
12,,,13.0,198.0,household_agent_81,1099.0,9.0,aggregator_agent
13,,,14.0,198.0,generation_agent_98,1216.0,29.0,aggregator_agent
14,,,15.0,198.0,storage_agent_47,1265.0,22.0,aggregator_agent
15,,,16.0,211.0,storage_agent_11,1229.0,48.0,aggregator_agent
16,,,17.0,211.0,generation_agent_68,1186.0,29.0,aggregator_agent
17,,,18.0,211.0,household_agent_75,1093.0,35.0,aggregator_agent
18,,,19.0,211.0,household_agent_93,1111.0,25.0,aggregator_agent
19,,,20.0,211.0,household_agent_53,1071.0,28.0,aggregator_agent
20,,,21.0,211.0,generation_agent_10,1128.0,15.0,aggregator_agent
21,,,22.0,211.0,household_agent_35,1053.0,10.0,aggregator_agent
22,,,23.0,211.0,household_agent_1,1019.0,17.0,aggregator_agent
23,,,24.0,211.0,storage_agent_87,1305.0,25.0,aggregator_agent
24,,,25.0,211.0,generation_agent_49,1167.0,11.0,aggregator_agent
25,,,26.0,211.0,household_agent_94,1112.0,13.0,aggregator_agent
26,,,27.0,211.0,household_agent_33,1051.0,49.0,aggregator_agent
27,,,28.0,211.0,household_agent_81,1099.0,11.0,aggregator_agent
28,,,29.0,211.0,generation_agent_98,1216.0,49.0,aggregator_agent
29,,,30.0,211.0,storage_agent_47,1265.0,11.0,aggregator_agent
30,,,31.0,288.0,storage_agent_11,1229.0,45.0,aggregator_agent
31,,,32.0,288.0,generation_agent_68,1186.0,27.0,aggregator_agent
32,,,33.0,288.0,household_agent_75,1093.0,24.0,aggregator_agent
33,,,34.0,288.0,household_agent_93,1111.0,31.0,aggregator_agent
34,,,35.0,288.0,household_agent_53,1071.0,50.0,aggregator_agent
35,,,36.0,288.0,generation_agent_10,1128.0,30.0,aggregator_agent
36,,,37.0,288.0,household_agent_35,1053.0,38.0,aggregator_agent
37,,,38.0,288.0,household_agent_1,1019.0,38.0,aggregator_agent
38,,,39.0,288.0,storage_agent_87,1305.0,20.0,aggregator_agent
39,,,40.0,288.0,generation_agent_49,1167.0,16.0,aggregator_agent
40,,,41.0,288.0,household_agent_94,1112.0,28.0,aggregator_agent
41,,,42.0,288.0,household_agent_33,1051.0,30.0,aggregator_agent
42,,,43.0,288.0,household_agent_81,1099.0,23.0,aggregator_agent
43,,,44.0,288.0,generation_agent_98,1216.0,30.0,aggregator_agent
44,,,45.0,288.0,storage_agent_47,1265.0,29.0,aggregator_agent
45,,,46.0,322.0,storage_agent_11,1229.0,24.0,aggregator_agent
46,,,47.0,322.0,generation_agent_68,1186.0,35.0,aggregator_agent
47,,,48.0,322.0,household_agent_75,1093.0,18.0,aggregator_agent
48,,,49.0,322.0,household_agent_93,1111.0,17.0,aggregator_agent
49,,,50.0,322.0,household_agent_53,1071.0,49.0,aggregator_agent
