,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-24 10:59:20.966457,,,,,,,,,
1,Simulation configuration ID,cde64340-1cb3-4c81-918f-c92b600514ed,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,900000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,4.0,75.0,household_agent_45,678.0,household_agent_44,0.0,53.0,536.0,128.0
1,,,4.0,75.0,household_agent_45,678.0,household_agent_44,0.0,87.0,142.0,162.0
2,,,104800.0,10128.0,household_agent_44,678.0,household_agent_45,128.0,47.0,536.0,10175.0
3,,,104800.0,10128.0,household_agent_44,678.0,household_agent_45,128.0,81.0,142.0,10209.0
4,,,104801.0,10162.0,household_agent_44,678.0,household_agent_45,162.0,47.0,536.0,10209.0
5,,,104801.0,10162.0,household_agent_44,678.0,household_agent_45,162.0,81.0,142.0,10243.0
