,Parameter,Value,sender,msgId,timeSend_ms,receiver,packetSize_B_x,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-31 23:38:00.443431,,,,,,,,,
1,Simulation configuration ID,3f9b4cea-d1f2-4317-9f63-2f20ef50030a,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 330 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,household_agent_64,0.0,72.0,household_agent_63,381.0,0.0,63.0,381.0,135.0
1,,,household_agent_64,6.0,291.0,household_agent_63,381.0,0.0,67.0,381.0,358.0
2,,,household_agent_63,1.0,96.0,household_agent_64,954.0,0.0,63.0,536.0,159.0
3,,,household_agent_63,1.0,96.0,household_agent_64,954.0,0.0,110.0,418.0,206.0
4,,,household_agent_63,7.0,282.0,household_agent_64,362.0,0.0,56.0,362.0,338.0
5,,,household_agent_55,2.0,111.0,household_agent_56,427.0,0.0,70.0,427.0,181.0
6,,,household_agent_55,8.0,313.0,household_agent_56,853.0,0.0,65.0,536.0,378.0
7,,,household_agent_55,8.0,313.0,household_agent_56,853.0,0.0,104.0,317.0,417.0
8,,,household_agent_57,3.0,84.0,household_agent_56,931.0,0.0,49.0,536.0,133.0
9,,,household_agent_57,3.0,84.0,household_agent_56,931.0,0.0,82.0,395.0,166.0
10,,,household_agent_57,9.0,273.0,household_agent_56,939.0,0.0,80.0,536.0,353.0
11,,,household_agent_57,9.0,273.0,household_agent_56,939.0,0.0,116.0,403.0,389.0
12,,,household_agent_56,4.0,117.0,household_agent_55,629.0,0.0,61.0,536.0,178.0
13,,,household_agent_56,4.0,117.0,household_agent_55,629.0,0.0,107.0,93.0,224.0
14,,,household_agent_56,5.0,107.0,household_agent_57,336.0,0.0,45.0,336.0,152.0
15,,,household_agent_56,10.0,313.0,household_agent_55,230.0,0.0,53.0,230.0,366.0
16,,,household_agent_56,11.0,342.0,household_agent_57,553.0,0.0,49.0,536.0,391.0
17,,,household_agent_56,11.0,342.0,household_agent_57,553.0,0.0,83.0,17.0,425.0
18,,,household_agent_55,107900.0,200.0,household_agent_56,629.0,178.0,117.0,536.0,317.0
19,,,household_agent_55,107900.0,200.0,household_agent_56,629.0,178.0,163.0,536.0,363.0
20,,,household_agent_55,107901.0,246.0,household_agent_56,629.0,224.0,154.0,186.0,400.0
21,,,household_agent_55,107902.0,423.0,household_agent_56,230.0,366.0,65.0,230.0,488.0
22,,,household_agent_56,108000.0,162.0,household_agent_57,931.0,133.0,41.0,536.0,203.0
23,,,household_agent_56,108000.0,162.0,household_agent_57,931.0,133.0,77.0,395.0,239.0
24,,,household_agent_56,108001.0,195.0,household_agent_57,931.0,166.0,56.0,536.0,251.0
25,,,household_agent_56,108001.0,195.0,household_agent_57,931.0,166.0,92.0,395.0,287.0
26,,,household_agent_56,108002.0,181.0,household_agent_55,427.0,181.0,82.0,427.0,263.0
27,,,household_agent_56,108003.0,429.0,household_agent_57,939.0,353.0,45.0,536.0,474.0
28,,,household_agent_56,108003.0,429.0,household_agent_57,939.0,353.0,82.0,403.0,511.0
29,,,household_agent_56,108004.0,403.0,household_agent_55,853.0,378.0,131.0,536.0,534.0
30,,,household_agent_56,108004.0,403.0,household_agent_55,853.0,378.0,173.0,536.0,576.0
31,,,household_agent_56,108005.0,465.0,household_agent_57,939.0,389.0,58.0,536.0,523.0
32,,,household_agent_56,108005.0,465.0,household_agent_57,939.0,389.0,94.0,403.0,559.0
33,,,household_agent_56,108006.0,442.0,household_agent_55,853.0,417.0,136.0,536.0,578.0
34,,,household_agent_56,108006.0,442.0,household_agent_55,853.0,417.0,174.0,98.0,616.0
35,,,household_agent_57,108100.0,244.0,household_agent_56,336.0,152.0,76.0,336.0,320.0
36,,,household_agent_57,108101.0,436.0,household_agent_56,553.0,391.0,47.0,536.0,483.0
37,,,household_agent_57,108101.0,436.0,household_agent_56,553.0,391.0,75.0,17.0,511.0
38,,,household_agent_57,108102.0,470.0,household_agent_56,553.0,425.0,49.0,536.0,519.0
39,,,household_agent_57,108102.0,470.0,household_agent_56,553.0,425.0,78.0,17.0,548.0
40,,,household_agent_63,108700.0,171.0,household_agent_64,381.0,135.0,64.0,381.0,235.0
41,,,household_agent_63,108701.0,413.0,household_agent_64,381.0,358.0,63.0,381.0,476.0
42,,,household_agent_64,108800.0,195.0,household_agent_63,954.0,159.0,60.0,536.0,255.0
43,,,household_agent_64,108800.0,195.0,household_agent_63,954.0,159.0,102.0,418.0,297.0
44,,,household_agent_64,108801.0,242.0,household_agent_63,954.0,206.0,70.0,536.0,312.0
45,,,household_agent_64,108801.0,242.0,household_agent_63,954.0,206.0,113.0,418.0,355.0
46,,,household_agent_64,108802.0,375.0,household_agent_63,362.0,338.0,61.0,362.0,436.0
