,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 00:50:54.864623,,,,,,
1,Simulation configuration ID,5c742e6a-7643-46dd-b47b-bc82746b34ea,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,59.0,aggregator_agent,1318.0,41.0,control_center_agent
0,,,1.0,176.0,storage_agent_15,1233.0,41.0,aggregator_agent
1,,,530.0,666745.0,control_center_agent,1319.0,41.0,aggregator_agent
0,,,459.0,239351.0,household_agent_15,1033.0,41.0,storage_agent_5
1,,,460.0,239351.0,household_agent_30,1048.0,41.0,storage_agent_5
2,,,461.0,239351.0,household_agent_34,1052.0,41.0,storage_agent_5
3,,,462.0,239351.0,household_agent_62,1080.0,41.0,storage_agent_5
4,,,463.0,239351.0,household_agent_63,1081.0,41.0,storage_agent_5
5,,,464.0,239351.0,generation_agent_10,1128.0,41.0,storage_agent_5
6,,,465.0,239351.0,generation_agent_29,1147.0,41.0,storage_agent_5
7,,,466.0,239351.0,generation_agent_33,1151.0,41.0,storage_agent_5
8,,,467.0,239351.0,generation_agent_52,1170.0,41.0,storage_agent_5
9,,,468.0,239351.0,storage_agent_11,1229.0,41.0,storage_agent_5
10,,,469.0,239351.0,storage_agent_15,1233.0,41.0,storage_agent_5
11,,,470.0,239351.0,storage_agent_20,1238.0,41.0,storage_agent_5
12,,,471.0,239351.0,storage_agent_40,1258.0,41.0,storage_agent_5
13,,,472.0,239351.0,storage_agent_57,1275.0,41.0,storage_agent_5
0,,,403.0,239351.0,household_agent_15,1033.0,41.0,generation_agent_10
1,,,404.0,239351.0,household_agent_30,1048.0,41.0,generation_agent_10
2,,,405.0,239351.0,household_agent_34,1052.0,41.0,generation_agent_10
3,,,406.0,239351.0,household_agent_62,1080.0,41.0,generation_agent_10
4,,,407.0,239351.0,household_agent_63,1081.0,41.0,generation_agent_10
5,,,408.0,239351.0,generation_agent_29,1147.0,41.0,generation_agent_10
6,,,409.0,239351.0,generation_agent_33,1151.0,41.0,generation_agent_10
7,,,410.0,239351.0,generation_agent_52,1170.0,41.0,generation_agent_10
8,,,411.0,239351.0,storage_agent_5,1223.0,41.0,generation_agent_10
9,,,412.0,239351.0,storage_agent_11,1229.0,41.0,generation_agent_10
10,,,413.0,239351.0,storage_agent_15,1233.0,41.0,generation_agent_10
11,,,414.0,239351.0,storage_agent_20,1238.0,41.0,generation_agent_10
12,,,415.0,239351.0,storage_agent_40,1258.0,41.0,generation_agent_10
13,,,416.0,239351.0,storage_agent_57,1275.0,41.0,generation_agent_10
0,,,515.0,239351.0,household_agent_15,1033.0,41.0,storage_agent_57
1,,,516.0,239351.0,household_agent_30,1048.0,41.0,storage_agent_57
2,,,517.0,239351.0,household_agent_34,1052.0,41.0,storage_agent_57
3,,,518.0,239351.0,household_agent_62,1080.0,41.0,storage_agent_57
4,,,519.0,239351.0,household_agent_63,1081.0,41.0,storage_agent_57
5,,,520.0,239351.0,generation_agent_10,1128.0,41.0,storage_agent_57
6,,,521.0,239351.0,generation_agent_29,1147.0,41.0,storage_agent_57
7,,,522.0,239351.0,generation_agent_33,1151.0,41.0,storage_agent_57
