,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-21 18:40:05.640485,,,,,,,,,
1,Simulation configuration ID,b4b53c6f-1d33-4d2c-ac34-0c7d6fd0aabc,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 324 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,1.0,93.0,grid_infrastructure_agent_10,123.0,grid_infrastructure_agent_7,0.0,78.0,123.0,171.0
1,,,3.0,93.0,grid_infrastructure_agent_7,102.0,grid_infrastructure_agent_10,0.0,74.0,102.0,167.0
2,,,100700.0,169.0,grid_infrastructure_agent_10,102.0,grid_infrastructure_agent_7,167.0,65.0,102.0,234.0
3,,,101000.0,199.0,grid_infrastructure_agent_7,123.0,grid_infrastructure_agent_10,171.0,70.0,123.0,269.0
