,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-02 00:33:25.676739,,,,,,,,,
1,Simulation configuration ID,ebfbdf61-158d-47c0-83e5-479e54b13870,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,20.0,household_agent_0,66.0,storage_agent_13,0.0,69.0,66.0,89.0
1,,,0.0,20.0,household_agent_0,66.0,storage_agent_13,0.0,47.0,128.0,83.0
2,,,0.0,20.0,household_agent_0,66.0,storage_agent_13,0.0,97.0,88.0,167.0
3,,,1.0,20.0,household_agent_1,150.0,storage_agent_13,0.0,63.0,120.0,82.0
4,,,2.0,20.0,household_agent_2,69.0,storage_agent_13,0.0,91.0,69.0,111.0
5,,,2.0,20.0,household_agent_2,69.0,storage_agent_13,0.0,64.0,78.0,100.0
6,,,2.0,20.0,household_agent_2,69.0,storage_agent_13,0.0,141.0,100.0,215.0
7,,,3.0,20.0,household_agent_3,145.0,storage_agent_13,0.0,102.0,145.0,122.0
8,,,3.0,20.0,household_agent_3,145.0,storage_agent_13,0.0,127.0,127.0,220.0
9,,,4.0,20.0,household_agent_4,58.0,storage_agent_13,0.0,124.0,58.0,144.0
10,,,4.0,20.0,household_agent_4,58.0,storage_agent_13,0.0,76.0,190.0,98.0
11,,,5.0,20.0,household_agent_5,158.0,storage_agent_13,0.0,77.0,77.0,121.0
12,,,6.0,20.0,household_agent_6,52.0,storage_agent_13,0.0,196.0,52.0,216.0
13,,,6.0,20.0,household_agent_6,52.0,storage_agent_13,0.0,53.0,67.0,57.0
14,,,7.0,20.0,household_agent_7,187.0,storage_agent_13,0.0,207.0,187.0,227.0
15,,,7.0,20.0,household_agent_7,187.0,storage_agent_13,0.0,55.0,82.0,62.0
16,,,8.0,20.0,household_agent_8,119.0,storage_agent_13,0.0,218.0,119.0,238.0
17,,,8.0,20.0,household_agent_8,119.0,storage_agent_13,0.0,72.0,113.0,147.0
18,,,9.0,20.0,household_agent_9,175.0,storage_agent_13,0.0,229.0,175.0,249.0
19,,,11.0,20.0,household_agent_11,173.0,storage_agent_13,0.0,313.0,173.0,333.0
20,,,12.0,20.0,household_agent_12,107.0,storage_agent_13,0.0,318.0,107.0,338.0
21,,,12.0,20.0,household_agent_12,107.0,storage_agent_13,0.0,117.0,61.0,194.0
22,,,13.0,20.0,household_agent_13,172.0,storage_agent_13,0.0,347.0,172.0,367.0
23,,,13.0,20.0,household_agent_13,172.0,storage_agent_13,0.0,57.0,104.0,120.0
24,,,14.0,20.0,household_agent_14,118.0,storage_agent_13,0.0,397.0,118.0,417.0
25,,,15.0,20.0,household_agent_15,90.0,storage_agent_13,0.0,408.0,90.0,428.0
26,,,15.0,20.0,household_agent_15,90.0,storage_agent_13,0.0,73.0,61.0,104.0
27,,,16.0,20.0,household_agent_16,150.0,storage_agent_13,0.0,436.0,150.0,456.0
28,,,16.0,20.0,household_agent_16,150.0,storage_agent_13,0.0,4139.0,156.0,4234.0
29,,,17.0,20.0,household_agent_17,138.0,storage_agent_13,0.0,481.0,138.0,501.0
30,,,17.0,20.0,household_agent_17,138.0,storage_agent_13,0.0,99.0,170.0,153.0
31,,,18.0,20.0,household_agent_18,136.0,storage_agent_13,0.0,503.0,136.0,523.0
32,,,18.0,20.0,household_agent_18,136.0,storage_agent_13,0.0,94.0,70.0,173.0
33,,,19.0,20.0,household_agent_19,164.0,storage_agent_13,0.0,565.0,164.0,585.0
34,,,20.0,20.0,household_agent_20,117.0,storage_agent_13,0.0,587.0,117.0,607.0
35,,,20.0,20.0,household_agent_20,117.0,storage_agent_13,0.0,117.0,75.0,195.0
36,,,21.0,20.0,household_agent_21,132.0,storage_agent_13,0.0,598.0,132.0,618.0
37,,,22.0,20.0,household_agent_22,61.0,storage_agent_13,0.0,665.0,61.0,685.0
38,,,22.0,20.0,household_agent_22,61.0,storage_agent_13,0.0,69.0,63.0,127.0
39,,,23.0,20.0,household_agent_23,63.0,storage_agent_13,0.0,687.0,63.0,707.0
40,,,23.0,20.0,household_agent_23,63.0,storage_agent_13,0.0,128.0,128.0,216.0
41,,,24.0,20.0,household_agent_24,113.0,storage_agent_13,0.0,698.0,113.0,718.0
42,,,25.0,20.0,household_agent_25,98.0,storage_agent_13,0.0,771.0,98.0,791.0
43,,,27.0,20.0,household_agent_27,131.0,storage_agent_13,0.0,800.0,131.0,820.0
44,,,28.0,20.0,household_agent_28,164.0,storage_agent_13,0.0,867.0,164.0,887.0
45,,,29.0,20.0,household_agent_29,153.0,storage_agent_13,0.0,872.0,153.0,892.0
46,,,30.0,20.0,household_agent_30,83.0,storage_agent_13,0.0,889.0,83.0,909.0
47,,,31.0,20.0,household_agent_31,155.0,storage_agent_13,0.0,906.0,155.0,926.0
48,,,32.0,20.0,household_agent_32,119.0,storage_agent_13,0.0,967.0,119.0,987.0
49,,,33.0,20.0,household_agent_33,98.0,storage_agent_13,0.0,984.0,98.0,1004.0
50,,,34.0,20.0,household_agent_34,122.0,storage_agent_13,0.0,1001.0,122.0,1021.0
51,,,35.0,20.0,household_agent_35,92.0,storage_agent_13,0.0,1068.0,92.0,1088.0
52,,,36.0,20.0,household_agent_36,63.0,storage_agent_13,0.0,1073.0,63.0,1093.0
53,,,37.0,20.0,household_agent_37,85.0,storage_agent_13,0.0,1096.0,85.0,1116.0
54,,,38.0,20.0,household_agent_38,194.0,storage_agent_13,0.0,10112.0,194.0,10132.0
55,,,39.0,20.0,household_agent_39,111.0,storage_agent_13,0.0,1163.0,111.0,1183.0
56,,,40.0,20.0,household_agent_40,109.0,storage_agent_13,0.0,1168.0,109.0,1188.0
57,,,41.0,20.0,household_agent_41,190.0,storage_agent_13,0.0,1191.0,190.0,1211.0
58,,,42.0,20.0,household_agent_42,116.0,storage_agent_13,0.0,1269.0,116.0,1289.0
59,,,44.0,20.0,household_agent_44,163.0,storage_agent_13,0.0,1286.0,163.0,1306.0
60,,,45.0,20.0,household_agent_45,143.0,storage_agent_13,0.0,1297.0,143.0,1317.0
61,,,46.0,20.0,household_agent_46,109.0,storage_agent_13,0.0,1364.0,109.0,1384.0
62,,,47.0,20.0,household_agent_47,173.0,storage_agent_13,0.0,1381.0,173.0,1401.0
63,,,48.0,20.0,household_agent_48,119.0,storage_agent_13,0.0,1403.0,119.0,1423.0
64,,,49.0,20.0,household_agent_49,141.0,storage_agent_13,0.0,1464.0,141.0,1484.0
65,,,50.0,20.0,household_agent_50,175.0,storage_agent_13,0.0,1487.0,175.0,1507.0
66,,,51.0,20.0,household_agent_51,179.0,storage_agent_13,0.0,1498.0,179.0,1518.0
67,,,52.0,20.0,household_agent_52,200.0,storage_agent_13,0.0,1509.0,200.0,1529.0
68,,,53.0,20.0,household_agent_53,149.0,storage_agent_13,0.0,1576.0,149.0,1596.0
69,,,54.0,20.0,household_agent_54,157.0,storage_agent_13,0.0,1587.0,157.0,1607.0
70,,,55.0,20.0,household_agent_55,158.0,storage_agent_13,0.0,1598.0,158.0,1618.0
71,,,56.0,20.0,household_agent_56,64.0,storage_agent_13,0.0,1609.0,64.0,1629.0
72,,,57.0,20.0,household_agent_57,54.0,storage_agent_13,0.0,1687.0,54.0,1707.0
73,,,58.0,20.0,household_agent_58,147.0,storage_agent_13,0.0,1698.0,147.0,1718.0
74,,,59.0,20.0,household_agent_59,103.0,storage_agent_13,0.0,1709.0,103.0,1729.0
75,,,60.0,20.0,household_agent_60,121.0,storage_agent_13,0.0,1732.0,121.0,1752.0
76,,,61.0,20.0,household_agent_61,125.0,storage_agent_13,0.0,1799.0,125.0,1819.0
77,,,62.0,20.0,household_agent_62,157.0,storage_agent_13,0.0,1816.0,157.0,1836.0
78,,,63.0,20.0,household_agent_63,80.0,storage_agent_13,0.0,1827.0,80.0,1847.0
79,,,64.0,20.0,household_agent_64,121.0,storage_agent_13,0.0,1888.0,121.0,1908.0
80,,,65.0,20.0,household_agent_65,151.0,storage_agent_13,0.0,1899.0,151.0,1919.0
81,,,66.0,20.0,household_agent_66,54.0,storage_agent_13,0.0,1927.0,54.0,1947.0
82,,,67.0,20.0,household_agent_67,189.0,storage_agent_13,0.0,1944.0,189.0,1964.0
83,,,68.0,20.0,household_agent_68,104.0,storage_agent_13,0.0,1999.0,104.0,2019.0
84,,,69.0,20.0,household_agent_69,180.0,storage_agent_13,0.0,2027.0,180.0,2047.0
85,,,70.0,20.0,household_agent_70,69.0,storage_agent_13,0.0,2050.0,69.0,2070.0
86,,,71.0,20.0,household_agent_71,99.0,storage_agent_13,0.0,2078.0,99.0,2098.0
87,,,72.0,20.0,household_agent_72,172.0,storage_agent_13,0.0,2106.0,172.0,2126.0
88,,,73.0,20.0,household_agent_73,57.0,storage_agent_13,0.0,2128.0,57.0,2148.0
89,,,75.0,20.0,household_agent_75,88.0,storage_agent_13,0.0,2195.0,88.0,2215.0
90,,,77.0,20.0,household_agent_77,69.0,storage_agent_13,0.0,2217.0,69.0,2237.0
91,,,78.0,20.0,household_agent_78,103.0,storage_agent_13,0.0,2278.0,103.0,2298.0
92,,,79.0,20.0,household_agent_79,176.0,storage_agent_13,0.0,2306.0,176.0,2326.0
93,,,80.0,20.0,household_agent_80,130.0,storage_agent_13,0.0,2329.0,130.0,2349.0
94,,,81.0,20.0,household_agent_81,56.0,storage_agent_13,0.0,2334.0,56.0,2354.0
95,,,82.0,20.0,household_agent_82,111.0,storage_agent_13,0.0,2407.0,111.0,2427.0
96,,,83.0,20.0,household_agent_83,199.0,storage_agent_13,0.0,2424.0,199.0,2444.0
97,,,85.0,20.0,household_agent_85,165.0,storage_agent_13,0.0,2474.0,165.0,2494.0
98,,,86.0,20.0,household_agent_86,64.0,storage_agent_13,0.0,2502.0,64.0,2522.0
99,,,87.0,20.0,household_agent_87,198.0,storage_agent_13,0.0,2519.0,198.0,2539.0
100,,,88.0,20.0,household_agent_88,59.0,storage_agent_13,0.0,2610.0,59.0,2630.0
101,,,89.0,20.0,household_agent_89,80.0,storage_agent_13,0.0,2610.0,80.0,2630.0
102,,,90.0,20.0,household_agent_90,189.0,storage_agent_13,0.0,2633.0,189.0,2653.0
103,,,91.0,20.0,household_agent_91,97.0,storage_agent_13,0.0,2712.0,97.0,2732.0
104,,,92.0,20.0,household_agent_92,153.0,storage_agent_13,0.0,2729.0,153.0,2749.0
105,,,94.0,20.0,household_agent_94,178.0,storage_agent_13,0.0,2784.0,178.0,2804.0
106,,,95.0,20.0,household_agent_95,52.0,storage_agent_13,0.0,2801.0,52.0,2821.0
107,,,96.0,20.0,household_agent_96,147.0,storage_agent_13,0.0,2818.0,147.0,2838.0
108,,,97.0,20.0,household_agent_97,171.0,storage_agent_13,0.0,2879.0,171.0,2899.0
109,,,98.0,20.0,household_agent_98,94.0,storage_agent_13,0.0,2896.0,94.0,2916.0
110,,,99.0,20.0,household_agent_99,163.0,storage_agent_13,0.0,2907.0,163.0,2927.0
111,,,100.0,20.0,generation_agent_0,180.0,storage_agent_13,0.0,2957.0,180.0,2977.0
112,,,103.0,20.0,generation_agent_3,51.0,storage_agent_13,0.0,3169.0,51.0,3189.0
113,,,104.0,20.0,generation_agent_4,149.0,storage_agent_13,0.0,3192.0,149.0,3212.0
114,,,107.0,20.0,generation_agent_7,68.0,storage_agent_13,0.0,3293.0,68.0,3313.0
115,,,108.0,20.0,generation_agent_8,147.0,storage_agent_13,0.0,3310.0,147.0,3330.0
116,,,109.0,20.0,generation_agent_9,129.0,storage_agent_13,0.0,3333.0,129.0,3353.0
117,,,112.0,20.0,generation_agent_12,196.0,storage_agent_13,0.0,3434.0,196.0,3454.0
118,,,113.0,20.0,generation_agent_13,79.0,storage_agent_13,0.0,3457.0,79.0,3477.0
119,,,114.0,20.0,generation_agent_14,145.0,storage_agent_13,0.0,7432.0,145.0,7452.0
120,,,116.0,20.0,generation_agent_16,111.0,storage_agent_13,0.0,3541.0,111.0,3561.0
121,,,117.0,20.0,generation_agent_17,192.0,storage_agent_13,0.0,3563.0,192.0,3583.0
122,,,118.0,20.0,generation_agent_18,76.0,storage_agent_13,0.0,3574.0,76.0,3594.0
123,,,121.0,20.0,generation_agent_21,105.0,storage_agent_13,0.0,3663.0,105.0,3683.0
124,,,122.0,20.0,generation_agent_22,108.0,storage_agent_13,0.0,3691.0,108.0,3711.0
125,,,125.0,20.0,generation_agent_25,56.0,storage_agent_13,0.0,3775.0,56.0,3795.0
126,,,128.0,20.0,generation_agent_28,123.0,storage_agent_13,0.0,3842.0,123.0,3862.0
127,,,129.0,20.0,generation_agent_29,74.0,storage_agent_13,0.0,3853.0,74.0,3873.0
128,,,130.0,20.0,generation_agent_30,95.0,storage_agent_13,0.0,3881.0,95.0,3901.0
129,,,131.0,20.0,generation_agent_31,172.0,storage_agent_13,0.0,3914.0,172.0,3934.0
130,,,132.0,20.0,generation_agent_32,191.0,storage_agent_13,0.0,3948.0,191.0,3968.0
131,,,133.0,20.0,generation_agent_33,143.0,storage_agent_13,0.0,3953.0,143.0,3973.0
132,,,135.0,20.0,generation_agent_35,102.0,storage_agent_13,0.0,4043.0,102.0,4063.0
133,,,140.0,20.0,generation_agent_40,67.0,storage_agent_13,0.0,4138.0,67.0,4158.0
134,,,142.0,20.0,generation_agent_42,159.0,storage_agent_13,0.0,4166.0,159.0,4186.0
135,,,143.0,20.0,generation_agent_43,195.0,storage_agent_13,0.0,4257.0,195.0,4277.0
136,,,144.0,20.0,generation_agent_44,163.0,storage_agent_13,0.0,4234.0,163.0,4254.0
137,,,146.0,20.0,generation_agent_46,59.0,storage_agent_13,0.0,4262.0,59.0,4282.0
138,,,147.0,20.0,generation_agent_47,56.0,storage_agent_13,0.0,4318.0,56.0,4338.0
139,,,149.0,20.0,generation_agent_49,75.0,storage_agent_13,0.0,4357.0,75.0,4377.0
140,,,150.0,20.0,generation_agent_50,175.0,storage_agent_13,0.0,4379.0,175.0,4399.0
141,,,152.0,20.0,generation_agent_52,80.0,storage_agent_13,0.0,4458.0,80.0,4478.0
142,,,153.0,20.0,generation_agent_53,182.0,storage_agent_13,0.0,4469.0,182.0,4489.0
143,,,156.0,20.0,generation_agent_56,117.0,storage_agent_13,0.0,4542.0,117.0,4562.0
144,,,157.0,20.0,generation_agent_57,106.0,storage_agent_13,0.0,4559.0,106.0,4579.0
145,,,159.0,20.0,generation_agent_59,95.0,storage_agent_13,0.0,4609.0,95.0,4629.0
146,,,161.0,20.0,generation_agent_61,83.0,storage_agent_13,0.0,4631.0,83.0,4651.0
147,,,162.0,20.0,generation_agent_62,180.0,storage_agent_13,0.0,4653.0,180.0,4673.0
148,,,163.0,20.0,generation_agent_63,116.0,storage_agent_13,0.0,4692.0,116.0,4712.0
149,,,164.0,20.0,generation_agent_64,193.0,storage_agent_13,0.0,4703.0,193.0,4723.0
150,,,165.0,20.0,generation_agent_65,94.0,storage_agent_13,0.0,4765.0,94.0,4785.0
151,,,168.0,20.0,generation_agent_68,190.0,storage_agent_13,0.0,4837.0,190.0,4857.0
152,,,169.0,20.0,generation_agent_69,90.0,storage_agent_13,0.0,4848.0,90.0,4868.0
153,,,170.0,20.0,generation_agent_70,96.0,storage_agent_13,0.0,4859.0,96.0,4879.0
154,,,172.0,20.0,generation_agent_72,106.0,storage_agent_13,0.0,4926.0,106.0,4946.0
155,,,173.0,20.0,generation_agent_73,178.0,storage_agent_13,0.0,4948.0,178.0,4968.0
156,,,174.0,20.0,generation_agent_74,63.0,storage_agent_13,0.0,4959.0,63.0,4979.0
157,,,175.0,20.0,generation_agent_75,141.0,storage_agent_13,0.0,5021.0,141.0,5041.0
158,,,176.0,20.0,generation_agent_76,109.0,storage_agent_13,0.0,5043.0,109.0,5063.0
159,,,177.0,20.0,generation_agent_77,151.0,storage_agent_13,0.0,5054.0,151.0,5074.0
160,,,179.0,20.0,generation_agent_79,151.0,storage_agent_13,0.0,5127.0,151.0,5147.0
161,,,180.0,20.0,generation_agent_80,61.0,storage_agent_13,0.0,5144.0,61.0,5164.0
162,,,181.0,20.0,generation_agent_81,174.0,storage_agent_13,0.0,5178.0,174.0,5198.0
163,,,182.0,20.0,generation_agent_82,93.0,storage_agent_13,0.0,5234.0,93.0,5254.0
164,,,186.0,20.0,generation_agent_86,71.0,storage_agent_13,0.0,5312.0,71.0,5332.0
165,,,187.0,20.0,generation_agent_87,160.0,storage_agent_13,0.0,5340.0,160.0,5360.0
166,,,190.0,20.0,generation_agent_90,145.0,storage_agent_13,0.0,5412.0,145.0,5432.0
167,,,191.0,20.0,generation_agent_91,81.0,storage_agent_13,0.0,5429.0,81.0,5449.0
168,,,192.0,20.0,generation_agent_92,51.0,storage_agent_13,0.0,5446.0,51.0,5466.0
169,,,193.0,20.0,generation_agent_93,196.0,storage_agent_13,0.0,5519.0,196.0,5539.0
170,,,194.0,20.0,generation_agent_94,98.0,storage_agent_13,0.0,5536.0,98.0,5556.0
171,,,196.0,20.0,generation_agent_96,171.0,storage_agent_13,0.0,5603.0,171.0,5623.0
172,,,197.0,20.0,generation_agent_97,118.0,storage_agent_13,0.0,5614.0,118.0,5634.0
173,,,198.0,20.0,generation_agent_98,92.0,storage_agent_13,0.0,5631.0,92.0,5651.0
174,,,199.0,20.0,generation_agent_99,130.0,storage_agent_13,0.0,5693.0,130.0,5713.0
175,,,200.0,20.0,grid_infrastructure_agent_0,123.0,storage_agent_13,0.0,5721.0,123.0,5741.0
176,,,201.0,20.0,grid_infrastructure_agent_1,57.0,storage_agent_13,0.0,5732.0,57.0,5752.0
177,,,202.0,20.0,grid_infrastructure_agent_2,159.0,storage_agent_13,0.0,5799.0,159.0,5819.0
178,,,203.0,20.0,grid_infrastructure_agent_3,153.0,storage_agent_13,0.0,5816.0,153.0,5836.0
179,,,204.0,20.0,grid_infrastructure_agent_4,56.0,storage_agent_13,0.0,5833.0,56.0,5853.0
180,,,205.0,20.0,grid_infrastructure_agent_5,191.0,storage_agent_13,0.0,5906.0,191.0,5926.0
181,,,206.0,20.0,grid_infrastructure_agent_6,179.0,storage_agent_13,0.0,5923.0,179.0,5943.0
182,,,207.0,20.0,grid_infrastructure_agent_7,150.0,storage_agent_13,0.0,5934.0,150.0,5954.0
183,,,208.0,20.0,grid_infrastructure_agent_8,182.0,storage_agent_13,0.0,5951.0,182.0,5971.0
184,,,209.0,20.0,grid_infrastructure_agent_9,181.0,storage_agent_13,0.0,10016.0,181.0,10036.0
185,,,210.0,20.0,grid_infrastructure_agent_10,140.0,storage_agent_13,0.0,10039.0,140.0,10059.0
186,,,212.0,20.0,grid_infrastructure_agent_12,169.0,storage_agent_13,0.0,6068.0,169.0,6088.0
187,,,213.0,20.0,grid_infrastructure_agent_13,175.0,storage_agent_13,0.0,6079.0,175.0,6099.0
188,,,215.0,20.0,grid_infrastructure_agent_15,108.0,storage_agent_13,0.0,6096.0,108.0,6116.0
189,,,216.0,20.0,grid_infrastructure_agent_16,198.0,storage_agent_13,0.0,6163.0,198.0,6183.0
190,,,217.0,20.0,grid_infrastructure_agent_17,63.0,storage_agent_13,0.0,6197.0,63.0,6217.0
191,,,218.0,20.0,grid_infrastructure_agent_18,140.0,storage_agent_13,0.0,6202.0,140.0,6222.0
192,,,219.0,20.0,grid_infrastructure_agent_19,170.0,storage_agent_13,0.0,6219.0,170.0,6239.0
193,,,220.0,20.0,grid_infrastructure_agent_20,73.0,storage_agent_13,0.0,6286.0,73.0,6306.0
194,,,222.0,20.0,grid_infrastructure_agent_22,174.0,storage_agent_13,0.0,6308.0,174.0,6328.0
195,,,223.0,20.0,grid_infrastructure_agent_23,83.0,storage_agent_13,0.0,6331.0,83.0,6351.0
196,,,224.0,20.0,storage_agent_0,188.0,storage_agent_13,0.0,6392.0,188.0,6412.0
197,,,225.0,20.0,storage_agent_1,181.0,storage_agent_13,0.0,6414.0,181.0,6434.0
198,,,227.0,20.0,storage_agent_3,193.0,storage_agent_13,0.0,6487.0,193.0,6507.0
