,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-30 06:38:54.670461,,,,,,,,,
1,Simulation configuration ID,002868b0-2ab6-4d50-83ad-db13a6de4bc8,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,17.0,household_agent_0,1024.0,191.0,control_center_agent,27.0,191.0,44.0
1,,,1.0,787.0,household_agent_1,1025.0,191.0,household_agent_0,68.0,191.0,855.0
2,,,2.0,787.0,pdc_agent_0,1328.0,191.0,household_agent_0,87.0,191.0,874.0
3,,,3.0,787.0,substation_agent_0,1329.0,191.0,household_agent_0,106.0,191.0,893.0
4,,,4.0,1530.0,control_center_agent,1325.0,191.0,household_agent_0,43.0,191.0,1573.0
