,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-22 04:21:50.840949,,,,,,,,,
1,Simulation configuration ID,b8aa12dd-deb9-4aaa-b73c-0bf9e9674eb2,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,10.0,grid_infrastructure_agent_1,746.0,grid_infrastructure_agent_0,0.0,48.0,536.0,58.0
1,,,0.0,10.0,grid_infrastructure_agent_1,746.0,grid_infrastructure_agent_0,0.0,80.0,210.0,90.0
2,,,1.0,10.0,grid_infrastructure_agent_2,286.0,grid_infrastructure_agent_0,0.0,64.0,286.0,74.0
3,,,2.0,10.0,grid_infrastructure_agent_0,937.0,grid_infrastructure_agent_1,0.0,47.0,536.0,57.0
4,,,2.0,10.0,grid_infrastructure_agent_0,937.0,grid_infrastructure_agent_1,0.0,78.0,401.0,88.0
5,,,3.0,10.0,grid_infrastructure_agent_2,794.0,grid_infrastructure_agent_1,0.0,63.0,536.0,73.0
6,,,3.0,10.0,grid_infrastructure_agent_2,794.0,grid_infrastructure_agent_1,0.0,97.0,258.0,107.0
7,,,4.0,10.0,grid_infrastructure_agent_0,896.0,grid_infrastructure_agent_2,0.0,52.0,536.0,62.0
8,,,4.0,10.0,grid_infrastructure_agent_0,896.0,grid_infrastructure_agent_2,0.0,105.0,360.0,115.0
9,,,5.0,10.0,grid_infrastructure_agent_1,485.0,grid_infrastructure_agent_2,0.0,59.0,485.0,69.0
