,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 14:29:33.338764,,,,,,
1,Simulation configuration ID,10e67ed6-87c6-4e27-9132-c826f2e4edb3,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,71.0,aggregator_agent,1318.0,35.0,market_agent
0,,,1.0,89.0,aggregator_agent,1318.0,39.0,grid_operator_agent
0,,,2.0,162.0,aggregator_agent,1318.0,15.0,household_agent_85
0,,,3.0,94.0,aggregator_agent,1318.0,32.0,household_agent_39
0,,,4.0,98.0,aggregator_agent,1318.0,34.0,household_agent_58
0,,,5.0,143.0,aggregator_agent,1318.0,25.0,household_agent_8
0,,,6.0,108.0,aggregator_agent,1318.0,22.0,household_agent_45
0,,,7.0,130.0,aggregator_agent,1318.0,16.0,household_agent_70
0,,,8.0,111.0,aggregator_agent,1318.0,24.0,household_agent_88
0,,,9.0,153.0,aggregator_agent,1318.0,44.0,household_agent_87
0,,,10.0,172.0,aggregator_agent,1318.0,23.0,household_agent_30
0,,,11.0,109.0,aggregator_agent,1318.0,11.0,household_agent_5
0,,,12.0,103.0,aggregator_agent,1318.0,27.0,household_agent_44
0,,,13.0,134.0,aggregator_agent,1318.0,12.0,household_agent_16
0,,,14.0,169.0,aggregator_agent,1318.0,18.0,household_agent_53
0,,,15.0,124.0,aggregator_agent,1318.0,25.0,household_agent_64
0,,,16.0,100.0,aggregator_agent,1318.0,24.0,household_agent_29
