,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-29 22:05:24.321847,,,,,,,,,
1,Simulation configuration ID,85a7b6bc-4231-4496-8ed6-dd344edcd21e,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 332 agents,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,37.0,storage_agent_67,1291.0,41.0,control_center_agent,0.0,41.0,37.0
1,,,1.0,1021.0,storage_agent_66,1290.0,41.0,storage_agent_67,0.0,41.0,1021.0
2,,,2.0,1021.0,storage_agent_68,1292.0,41.0,storage_agent_67,0.0,41.0,1021.0
3,,,3.0,1227.0,control_center_agent,1325.0,41.0,storage_agent_67,0.0,41.0,1227.0
