,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-02 15:18:34.705488,,,,,,
1,Simulation configuration ID,d2707489-d49b-4ddb-86aa-fc94eb0286cf,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,97.0,aggregator_agent,1318.0,25.0,market_agent
0,,,1.0,237.0,storage_agent_83,1301.0,18.0,aggregator_agent
1,,,2.0,237.0,household_agent_66,1084.0,13.0,aggregator_agent
2,,,3.0,237.0,generation_agent_27,1145.0,32.0,aggregator_agent
3,,,4.0,237.0,storage_agent_1,1219.0,25.0,aggregator_agent
4,,,5.0,237.0,household_agent_89,1107.0,15.0,aggregator_agent
5,,,6.0,237.0,household_agent_98,1116.0,50.0,aggregator_agent
6,,,7.0,237.0,household_agent_95,1113.0,41.0,aggregator_agent
7,,,8.0,237.0,generation_agent_93,1211.0,10.0,aggregator_agent
8,,,9.0,237.0,storage_agent_27,1245.0,20.0,aggregator_agent
9,,,10.0,237.0,storage_agent_51,1269.0,47.0,aggregator_agent
10,,,11.0,237.0,generation_agent_89,1207.0,38.0,aggregator_agent
11,,,12.0,237.0,storage_agent_42,1260.0,30.0,aggregator_agent
12,,,13.0,237.0,generation_agent_79,1197.0,12.0,aggregator_agent
13,,,14.0,237.0,generation_agent_9,1127.0,9.0,aggregator_agent
14,,,15.0,237.0,storage_agent_40,1258.0,50.0,aggregator_agent
15,,,16.0,315.0,storage_agent_83,1301.0,34.0,aggregator_agent
16,,,17.0,315.0,household_agent_66,1084.0,16.0,aggregator_agent
17,,,18.0,315.0,generation_agent_27,1145.0,21.0,aggregator_agent
18,,,19.0,315.0,storage_agent_1,1219.0,46.0,aggregator_agent
19,,,20.0,315.0,household_agent_89,1107.0,34.0,aggregator_agent
20,,,21.0,315.0,household_agent_98,1116.0,40.0,aggregator_agent
21,,,22.0,315.0,household_agent_95,1113.0,37.0,aggregator_agent
22,,,23.0,315.0,generation_agent_93,1211.0,49.0,aggregator_agent
23,,,24.0,315.0,storage_agent_27,1245.0,47.0,aggregator_agent
24,,,25.0,315.0,storage_agent_51,1269.0,26.0,aggregator_agent
25,,,26.0,315.0,generation_agent_89,1207.0,35.0,aggregator_agent
26,,,27.0,315.0,storage_agent_42,1260.0,46.0,aggregator_agent
27,,,28.0,315.0,generation_agent_79,1197.0,35.0,aggregator_agent
28,,,29.0,315.0,generation_agent_9,1127.0,10.0,aggregator_agent
29,,,30.0,315.0,storage_agent_40,1258.0,31.0,aggregator_agent
30,,,31.0,354.0,storage_agent_83,1301.0,20.0,aggregator_agent
31,,,32.0,354.0,household_agent_66,1084.0,30.0,aggregator_agent
32,,,33.0,354.0,generation_agent_27,1145.0,48.0,aggregator_agent
33,,,34.0,354.0,storage_agent_1,1219.0,19.0,aggregator_agent
34,,,35.0,354.0,household_agent_89,1107.0,16.0,aggregator_agent
35,,,36.0,354.0,household_agent_98,1116.0,13.0,aggregator_agent
