,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 01:13:11.604844,,,,,,,,,
1,Simulation configuration ID,0593fdf4-e21e-4640-94f2-f7acaa2375e4,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Star Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,CENTRALIZED,,,,,,,,,
0,,,0.0,86.0,grid_operator_agent,432.0,household_agent_5,0.0,127.0,432.0,213.0
1,,,1.0,86.0,grid_operator_agent,908.0,household_agent_18,0.0,77.0,536.0,163.0
2,,,1.0,86.0,grid_operator_agent,908.0,household_agent_18,0.0,100.0,372.0,186.0
3,,,2.0,86.0,grid_operator_agent,787.0,household_agent_73,0.0,47.0,536.0,133.0
4,,,2.0,86.0,grid_operator_agent,787.0,household_agent_73,0.0,67.0,251.0,153.0
5,,,3.0,86.0,grid_operator_agent,407.0,household_agent_70,0.0,46.0,407.0,132.0
6,,,4.0,86.0,grid_operator_agent,555.0,household_agent_79,0.0,70.0,536.0,156.0
7,,,4.0,86.0,grid_operator_agent,555.0,household_agent_79,0.0,91.0,19.0,177.0
8,,,5.0,86.0,grid_operator_agent,349.0,household_agent_17,0.0,106.0,349.0,192.0
9,,,6.0,86.0,grid_operator_agent,348.0,household_agent_43,0.0,54.0,348.0,140.0
10,,,7.0,86.0,grid_operator_agent,447.0,household_agent_25,0.0,85.0,447.0,171.0
11,,,8.0,86.0,grid_operator_agent,343.0,household_agent_48,0.0,51.0,343.0,137.0
12,,,9.0,86.0,grid_operator_agent,774.0,household_agent_61,0.0,60.0,536.0,146.0
13,,,9.0,86.0,grid_operator_agent,774.0,household_agent_61,0.0,81.0,238.0,167.0
14,,,10.0,86.0,grid_operator_agent,765.0,household_agent_22,0.0,30.0,536.0,116.0
15,,,10.0,86.0,grid_operator_agent,765.0,household_agent_22,0.0,2682.0,229.0,2768.0
16,,,11.0,86.0,grid_operator_agent,847.0,household_agent_27,0.0,35.0,536.0,121.0
17,,,11.0,86.0,grid_operator_agent,847.0,household_agent_27,0.0,56.0,311.0,142.0
18,,,12.0,86.0,grid_operator_agent,430.0,household_agent_32,0.0,42.0,430.0,128.0
19,,,13.0,86.0,grid_operator_agent,205.0,household_agent_3,0.0,38.0,205.0,124.0
20,,,14.0,86.0,grid_operator_agent,965.0,household_agent_89,0.0,70.0,536.0,156.0
21,,,14.0,86.0,grid_operator_agent,965.0,household_agent_89,0.0,93.0,429.0,179.0
22,,,132700.0,26939.0,household_agent_22,765.0,grid_operator_agent,116.0,22.0,536.0,26961.0
23,,,132700.0,26939.0,household_agent_22,765.0,grid_operator_agent,116.0,37.0,229.0,26976.0
24,,,132701.0,2381.0,household_agent_27,847.0,grid_operator_agent,121.0,21.0,536.0,2402.0
25,,,132701.0,2381.0,household_agent_27,847.0,grid_operator_agent,121.0,36.0,311.0,2417.0
26,,,132702.0,29437.0,household_agent_3,205.0,grid_operator_agent,124.0,25.0,205.0,29462.0
27,,,132703.0,26340.0,household_agent_32,430.0,grid_operator_agent,128.0,25.0,430.0,26365.0
28,,,132704.0,23935.0,household_agent_70,407.0,grid_operator_agent,132.0,20.0,407.0,23955.0
29,,,132705.0,11086.0,household_agent_73,787.0,grid_operator_agent,133.0,20.0,536.0,11106.0
30,,,132705.0,11086.0,household_agent_73,787.0,grid_operator_agent,133.0,34.0,251.0,11120.0
31,,,132706.0,8101.0,household_agent_48,343.0,grid_operator_agent,137.0,25.0,343.0,8126.0
32,,,132707.0,23431.0,household_agent_43,348.0,grid_operator_agent,140.0,26.0,348.0,23457.0
33,,,132708.0,2402.0,household_agent_27,847.0,grid_operator_agent,142.0,21.0,536.0,2423.0
34,,,132708.0,2402.0,household_agent_27,847.0,grid_operator_agent,142.0,36.0,311.0,2438.0
35,,,132709.0,11333.0,household_agent_61,774.0,grid_operator_agent,146.0,26.0,536.0,11359.0
36,,,132709.0,11333.0,household_agent_61,774.0,grid_operator_agent,146.0,46.0,238.0,11379.0
37,,,132710.0,11106.0,household_agent_73,787.0,grid_operator_agent,153.0,20.0,536.0,11126.0
38,,,132710.0,11106.0,household_agent_73,787.0,grid_operator_agent,153.0,34.0,251.0,11140.0
39,,,132711.0,14925.0,household_agent_79,555.0,grid_operator_agent,156.0,26.0,536.0,14951.0
40,,,132711.0,14925.0,household_agent_79,555.0,grid_operator_agent,156.0,46.0,19.0,14971.0
41,,,132712.0,14049.0,household_agent_89,965.0,grid_operator_agent,156.0,29.0,536.0,14078.0
42,,,132712.0,14049.0,household_agent_89,965.0,grid_operator_agent,156.0,52.0,429.0,14101.0
43,,,132713.0,24559.0,household_agent_18,908.0,grid_operator_agent,163.0,26.0,536.0,24585.0
44,,,132713.0,24559.0,household_agent_18,908.0,grid_operator_agent,163.0,46.0,372.0,24605.0
45,,,132714.0,11354.0,household_agent_61,774.0,grid_operator_agent,167.0,27.0,536.0,11381.0
46,,,132714.0,11354.0,household_agent_61,774.0,grid_operator_agent,167.0,45.0,238.0,11399.0
47,,,132715.0,10520.0,household_agent_25,447.0,grid_operator_agent,171.0,28.0,447.0,10548.0
48,,,132716.0,14946.0,household_agent_79,555.0,grid_operator_agent,177.0,26.0,536.0,14972.0
49,,,132716.0,14946.0,household_agent_79,555.0,grid_operator_agent,177.0,45.0,19.0,14991.0
50,,,132717.0,14072.0,household_agent_89,965.0,grid_operator_agent,179.0,33.0,536.0,14105.0
51,,,132717.0,14072.0,household_agent_89,965.0,grid_operator_agent,179.0,52.0,429.0,14124.0
52,,,132718.0,24582.0,household_agent_18,908.0,grid_operator_agent,186.0,24.0,536.0,24606.0
53,,,132718.0,24582.0,household_agent_18,908.0,grid_operator_agent,186.0,43.0,372.0,24625.0
54,,,132719.0,16170.0,household_agent_17,349.0,grid_operator_agent,192.0,25.0,349.0,16195.0
55,,,132720.0,7362.0,household_agent_5,432.0,grid_operator_agent,213.0,34.0,432.0,7396.0
