,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 13:23:17.496968,,,,,,
1,Simulation configuration ID,290d6182-5059-4091-a3d5-64962417d902,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,79.0,aggregator_agent,1318.0,991.0,control_center_agent
0,,,1.0,215.0,storage_agent_99,1317.0,991.0,aggregator_agent
1,,,5.0,1447.0,control_center_agent,1319.0,991.0,aggregator_agent
0,,,2.0,358.0,storage_agent_98,1316.0,991.0,storage_agent_99
1,,,3.0,358.0,aggregator_agent,1318.0,991.0,storage_agent_99
2,,,4.0,1024.0,aggregator_agent,1318.0,991.0,storage_agent_99
