,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-04 18:25:12.665812,,,,,,
1,Simulation configuration ID,f88a9222-eb5b-44bc-9178-265fd57c0d72,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,22.0,aggregator_agent,1318.0,41.0,market_agent
0,,,1.0,139.0,household_agent_4,1022.0,9.0,aggregator_agent
1,,,2.0,139.0,storage_agent_28,1246.0,11.0,aggregator_agent
2,,,3.0,139.0,household_agent_25,1043.0,34.0,aggregator_agent
3,,,4.0,139.0,generation_agent_44,1162.0,26.0,aggregator_agent
4,,,5.0,139.0,household_agent_13,1031.0,37.0,aggregator_agent
5,,,6.0,139.0,storage_agent_86,1304.0,10.0,aggregator_agent
6,,,7.0,139.0,generation_agent_75,1193.0,43.0,aggregator_agent
7,,,8.0,139.0,storage_agent_4,1222.0,16.0,aggregator_agent
8,,,9.0,139.0,household_agent_62,1080.0,43.0,aggregator_agent
9,,,10.0,139.0,generation_agent_96,1214.0,24.0,aggregator_agent
10,,,11.0,139.0,storage_agent_6,1224.0,23.0,aggregator_agent
11,,,12.0,139.0,generation_agent_66,1184.0,30.0,aggregator_agent
12,,,13.0,139.0,storage_agent_93,1311.0,32.0,aggregator_agent
13,,,14.0,139.0,household_agent_95,1113.0,42.0,aggregator_agent
14,,,15.0,139.0,storage_agent_49,1267.0,23.0,aggregator_agent
15,,,16.0,213.0,household_agent_4,1022.0,44.0,aggregator_agent
16,,,17.0,213.0,storage_agent_28,1246.0,47.0,aggregator_agent
17,,,18.0,213.0,household_agent_25,1043.0,46.0,aggregator_agent
18,,,19.0,213.0,generation_agent_44,1162.0,22.0,aggregator_agent
19,,,20.0,213.0,household_agent_13,1031.0,30.0,aggregator_agent
20,,,21.0,213.0,storage_agent_86,1304.0,44.0,aggregator_agent
21,,,22.0,213.0,generation_agent_75,1193.0,29.0,aggregator_agent
22,,,23.0,213.0,storage_agent_4,1222.0,26.0,aggregator_agent
23,,,24.0,213.0,household_agent_62,1080.0,28.0,aggregator_agent
24,,,25.0,213.0,generation_agent_96,1214.0,29.0,aggregator_agent
25,,,26.0,213.0,storage_agent_6,1224.0,16.0,aggregator_agent
26,,,27.0,213.0,generation_agent_66,1184.0,26.0,aggregator_agent
27,,,28.0,213.0,storage_agent_93,1311.0,37.0,aggregator_agent
28,,,29.0,213.0,household_agent_95,1113.0,17.0,aggregator_agent
29,,,30.0,213.0,storage_agent_49,1267.0,22.0,aggregator_agent
30,,,31.0,246.0,household_agent_4,1022.0,48.0,aggregator_agent
31,,,32.0,246.0,storage_agent_28,1246.0,46.0,aggregator_agent
32,,,33.0,246.0,household_agent_25,1043.0,10.0,aggregator_agent
33,,,34.0,246.0,generation_agent_44,1162.0,48.0,aggregator_agent
34,,,35.0,246.0,household_agent_13,1031.0,49.0,aggregator_agent
35,,,36.0,246.0,storage_agent_86,1304.0,22.0,aggregator_agent
36,,,37.0,246.0,generation_agent_75,1193.0,31.0,aggregator_agent
37,,,38.0,246.0,storage_agent_4,1222.0,40.0,aggregator_agent
38,,,39.0,246.0,household_agent_62,1080.0,11.0,aggregator_agent
39,,,40.0,246.0,generation_agent_96,1214.0,15.0,aggregator_agent
40,,,41.0,246.0,storage_agent_6,1224.0,41.0,aggregator_agent
