,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-30 00:01:34.688274,,,,,,,,,
1,Simulation configuration ID,10d63b93-7cc3-431a-b436-0e3d51c63c09,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 330 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,46.0,generation_agent_49,1173.0,41.0,control_center_agent,25.0,41.0,71.0
1,,,2.0,15721.0,generation_agent_50,1174.0,41.0,generation_agent_49,71.0,41.0,15792.0
2,,,3.0,17215.0,control_center_agent,1325.0,41.0,generation_agent_49,35.0,41.0,17250.0
