,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 08:53:08.398902,,,,,,
1,Simulation configuration ID,2f89292e-39e9-4c64-9686-4c0428598cf5,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,1.0,aggregator_agent,1318.0,18.0,market_agent
0,,,1.0,4.0,aggregator_agent,1318.0,8.0,grid_operator_agent
0,,,2.0,88.0,aggregator_agent,1318.0,40.0,household_agent_13
0,,,3.0,13.0,aggregator_agent,1318.0,49.0,household_agent_63
0,,,4.0,104.0,aggregator_agent,1318.0,14.0,household_agent_20
0,,,5.0,39.0,aggregator_agent,1318.0,40.0,household_agent_38
0,,,6.0,32.0,aggregator_agent,1318.0,17.0,household_agent_83
0,,,7.0,64.0,aggregator_agent,1318.0,38.0,household_agent_59
0,,,8.0,37.0,aggregator_agent,1318.0,15.0,household_agent_68
0,,,9.0,96.0,aggregator_agent,1318.0,40.0,household_agent_96
0,,,10.0,18.0,aggregator_agent,1318.0,34.0,household_agent_28
0,,,11.0,84.0,aggregator_agent,1318.0,30.0,household_agent_31
0,,,12.0,28.0,aggregator_agent,1318.0,26.0,household_agent_77
0,,,13.0,83.0,aggregator_agent,1318.0,37.0,household_agent_87
0,,,14.0,32.0,aggregator_agent,1318.0,45.0,household_agent_12
0,,,15.0,75.0,aggregator_agent,1318.0,35.0,household_agent_99
0,,,16.0,73.0,aggregator_agent,1318.0,34.0,household_agent_64
