,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-27 09:10:33.475076,,,,,,
1,Simulation configuration ID,6b02b159-3588-494b-bdde-00ae90df1d5e,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Complete Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,70.0,aggregator_agent,1324.0,883.0,market_agent
0,,,1.0,266.0,generation_agent_60,1184.0,975.0,aggregator_agent
1,,,2.0,266.0,storage_agent_32,1256.0,920.0,aggregator_agent
2,,,3.0,266.0,generation_agent_23,1147.0,274.0,aggregator_agent
3,,,4.0,266.0,generation_agent_59,1183.0,816.0,aggregator_agent
4,,,5.0,266.0,household_agent_88,1112.0,446.0,aggregator_agent
5,,,6.0,266.0,household_agent_84,1108.0,524.0,aggregator_agent
6,,,7.0,266.0,generation_agent_54,1178.0,294.0,aggregator_agent
7,,,8.0,266.0,generation_agent_31,1155.0,306.0,aggregator_agent
8,,,9.0,266.0,household_agent_3,1027.0,601.0,aggregator_agent
9,,,10.0,266.0,storage_agent_9,1233.0,776.0,aggregator_agent
10,,,11.0,266.0,household_agent_9,1033.0,227.0,aggregator_agent
11,,,12.0,266.0,storage_agent_88,1312.0,868.0,aggregator_agent
12,,,13.0,266.0,generation_agent_4,1128.0,616.0,aggregator_agent
13,,,14.0,266.0,storage_agent_23,1247.0,366.0,aggregator_agent
14,,,15.0,266.0,household_agent_50,1074.0,492.0,aggregator_agent
15,,,16.0,347.0,generation_agent_60,1184.0,751.0,aggregator_agent
16,,,17.0,347.0,storage_agent_32,1256.0,547.0,aggregator_agent
17,,,18.0,347.0,generation_agent_23,1147.0,701.0,aggregator_agent
18,,,19.0,347.0,generation_agent_59,1183.0,667.0,aggregator_agent
19,,,20.0,347.0,household_agent_88,1112.0,871.0,aggregator_agent
20,,,21.0,347.0,household_agent_84,1108.0,776.0,aggregator_agent
21,,,22.0,347.0,generation_agent_54,1178.0,817.0,aggregator_agent
22,,,23.0,347.0,generation_agent_31,1155.0,575.0,aggregator_agent
