,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 13:23:58.356288,,,,,,,,,
1,Simulation configuration ID,41c752f2-cfe2-4279-b8b6-fdcf014ecacc,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,8.0,generation_agent_70,42.0,generation_agent_71,0.0,47.0,42.0,55.0
1,,,0.0,8.0,generation_agent_70,42.0,generation_agent_71,0.0,136.0,19.0,233.0
2,,,1.0,8.0,generation_agent_72,35.0,generation_agent_71,0.0,52.0,35.0,60.0
3,,,1.0,8.0,generation_agent_72,35.0,generation_agent_71,0.0,76.0,39.0,105.0
4,,,119400.0,78.0,generation_agent_71,42.0,generation_agent_70,55.0,41.0,42.0,119.0
5,,,119600.0,73.0,generation_agent_71,35.0,generation_agent_72,60.0,47.0,35.0,120.0
