,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-07 19:23:06.737181,,,,,,,,,
1,Simulation configuration ID,a720e8c6-1208-4b1a-ac02-2cbecfbc62c0,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,900000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,86.0,aggregator_agent,38.0,market_agent,0.0,25.0,38.0,111.0
1,,,1.0,214.0,household_agent_52,38.0,aggregator_agent,0.0,52.0,38.0,266.0
2,,,2.0,214.0,household_agent_51,14.0,aggregator_agent,0.0,74.0,14.0,288.0
3,,,3.0,214.0,household_agent_8,25.0,aggregator_agent,0.0,85.0,25.0,299.0
4,,,4.0,214.0,household_agent_11,37.0,aggregator_agent,0.0,129.0,37.0,343.0
5,,,5.0,214.0,household_agent_5,23.0,aggregator_agent,0.0,386.0,23.0,600.0
6,,,6.0,214.0,household_agent_21,33.0,aggregator_agent,0.0,502.0,73.0,716.0
7,,,7.0,214.0,household_agent_45,26.0,aggregator_agent,0.0,514.0,74.0,728.0
8,,,8.0,214.0,household_agent_13,40.0,aggregator_agent,0.0,572.0,83.0,786.0
9,,,9.0,214.0,household_agent_49,31.0,aggregator_agent,0.0,629.0,197.0,843.0
10,,,10.0,214.0,household_agent_39,13.0,aggregator_agent,0.0,641.0,59.0,855.0
11,,,11.0,214.0,household_agent_27,24.0,aggregator_agent,0.0,698.0,126.0,912.0
12,,,12.0,214.0,household_agent_41,44.0,aggregator_agent,0.0,761.0,125.0,975.0
13,,,13.0,214.0,household_agent_10,24.0,aggregator_agent,0.0,783.0,179.0,997.0
14,,,14.0,214.0,household_agent_44,47.0,aggregator_agent,0.0,839.0,76.0,1053.0
15,,,15.0,214.0,household_agent_12,18.0,aggregator_agent,0.0,896.0,68.0,1110.0
16,,,16.0,262.0,household_agent_52,15.0,aggregator_agent,0.0,48.0,15.0,310.0
17,,,17.0,262.0,household_agent_51,36.0,aggregator_agent,0.0,64.0,36.0,326.0
18,,,18.0,262.0,household_agent_8,25.0,aggregator_agent,0.0,75.0,25.0,337.0
19,,,19.0,262.0,household_agent_11,36.0,aggregator_agent,0.0,114.0,36.0,376.0
20,,,20.0,262.0,household_agent_5,27.0,aggregator_agent,0.0,366.0,27.0,628.0
21,,,31.0,339.0,household_agent_52,27.0,aggregator_agent,0.0,48.0,27.0,387.0
22,,,32.0,339.0,household_agent_51,23.0,aggregator_agent,0.0,59.0,23.0,398.0
23,,,33.0,339.0,household_agent_8,47.0,aggregator_agent,0.0,81.0,47.0,420.0
24,,,34.0,339.0,household_agent_11,30.0,aggregator_agent,0.0,92.0,30.0,431.0
25,,,35.0,339.0,household_agent_5,12.0,aggregator_agent,0.0,321.0,66.0,660.0
26,,,37.0,339.0,household_agent_45,36.0,aggregator_agent,0.0,424.0,134.0,763.0
27,,,38.0,339.0,household_agent_13,15.0,aggregator_agent,0.0,481.0,140.0,820.0
28,,,40.0,339.0,household_agent_39,15.0,aggregator_agent,0.0,550.0,157.0,889.0
29,,,45.0,339.0,household_agent_12,23.0,aggregator_agent,0.0,805.0,108.0,1144.0
30,,,46.0,399.0,household_agent_52,24.0,aggregator_agent,0.0,43.0,24.0,442.0
31,,,47.0,399.0,household_agent_51,50.0,aggregator_agent,0.0,54.0,50.0,453.0
32,,,48.0,399.0,household_agent_8,24.0,aggregator_agent,0.0,65.0,24.0,464.0
33,,,49.0,399.0,household_agent_11,32.0,aggregator_agent,0.0,163.0,32.0,562.0
34,,,51.0,399.0,household_agent_21,48.0,aggregator_agent,0.0,352.0,91.0,751.0
35,,,61.0,465.0,household_agent_52,35.0,aggregator_agent,0.0,53.0,35.0,518.0
36,,,62.0,465.0,household_agent_51,10.0,aggregator_agent,0.0,75.0,10.0,540.0
37,,,63.0,465.0,household_agent_8,23.0,aggregator_agent,0.0,97.0,23.0,562.0
38,,,64.0,465.0,household_agent_11,29.0,aggregator_agent,0.0,152.0,29.0,617.0
39,,,74.0,465.0,household_agent_44,16.0,aggregator_agent,0.0,622.0,44.0,1087.0
40,,,76.0,476.0,household_agent_52,37.0,aggregator_agent,0.0,75.0,37.0,551.0
41,,,77.0,476.0,household_agent_51,16.0,aggregator_agent,0.0,97.0,16.0,573.0
42,,,78.0,476.0,household_agent_8,23.0,aggregator_agent,0.0,119.0,23.0,595.0
43,,,79.0,476.0,household_agent_11,32.0,aggregator_agent,0.0,173.0,32.0,649.0
44,,,80.0,476.0,household_agent_5,42.0,aggregator_agent,0.0,218.0,42.0,694.0
45,,,84.0,476.0,household_agent_49,42.0,aggregator_agent,0.0,396.0,42.0,872.0
46,,,86.0,476.0,household_agent_27,41.0,aggregator_agent,0.0,465.0,41.0,941.0
47,,,87.0,476.0,household_agent_41,40.0,aggregator_agent,0.0,532.0,40.0,1008.0
48,,,88.0,476.0,household_agent_10,31.0,aggregator_agent,0.0,555.0,31.0,1031.0
49,,,91.0,505.0,market_agent,35.0,aggregator_agent,0.0,30.0,35.0,535.0
50,,,100800.0,14457.0,aggregator_agent,23.0,household_agent_5,600.0,53.0,23.0,14510.0
51,,,100801.0,12146.0,aggregator_agent,27.0,household_agent_5,628.0,53.0,27.0,12199.0
52,,,100802.0,3466.0,aggregator_agent,12.0,household_agent_5,660.0,53.0,12.0,3519.0
53,,,101100.0,18018.0,aggregator_agent,25.0,household_agent_8,299.0,53.0,25.0,18071.0
54,,,101101.0,10149.0,aggregator_agent,25.0,household_agent_8,337.0,53.0,25.0,10202.0
55,,,101102.0,9327.0,aggregator_agent,47.0,household_agent_8,420.0,53.0,47.0,9380.0
56,,,101103.0,12642.0,aggregator_agent,24.0,household_agent_8,464.0,53.0,24.0,12695.0
57,,,101104.0,17896.0,aggregator_agent,23.0,household_agent_8,562.0,53.0,23.0,17949.0
58,,,101300.0,16079.0,aggregator_agent,24.0,household_agent_10,997.0,53.0,24.0,16132.0
59,,,101400.0,17160.0,aggregator_agent,37.0,household_agent_11,343.0,53.0,37.0,17213.0
60,,,101401.0,23424.0,aggregator_agent,36.0,household_agent_11,376.0,53.0,36.0,23477.0
61,,,101402.0,10061.0,aggregator_agent,30.0,household_agent_11,431.0,53.0,30.0,10114.0
62,,,101403.0,23766.0,aggregator_agent,32.0,household_agent_11,562.0,53.0,32.0,23819.0
63,,,101404.0,12435.0,aggregator_agent,29.0,household_agent_11,617.0,53.0,29.0,12488.0
64,,,101500.0,9073.0,aggregator_agent,18.0,household_agent_12,1110.0,53.0,18.0,9126.0
65,,,101501.0,22713.0,aggregator_agent,23.0,household_agent_12,1144.0,56.0,23.0,22769.0
66,,,101600.0,9463.0,aggregator_agent,40.0,household_agent_13,786.0,53.0,40.0,9516.0
67,,,101601.0,12070.0,aggregator_agent,15.0,household_agent_13,820.0,53.0,15.0,12123.0
68,,,102400.0,18543.0,aggregator_agent,33.0,household_agent_21,716.0,59.0,33.0,18602.0
69,,,102401.0,14489.0,aggregator_agent,48.0,household_agent_21,751.0,64.0,48.0,14553.0
70,,,103000.0,2965.0,aggregator_agent,24.0,household_agent_27,912.0,53.0,24.0,3018.0
71,,,104200.0,4383.0,aggregator_agent,13.0,household_agent_39,855.0,53.0,13.0,4436.0
72,,,104201.0,23494.0,aggregator_agent,15.0,household_agent_39,889.0,53.0,15.0,23547.0
