,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 10:45:41.008416,,,,,,
1,Simulation configuration ID,114ac88c-0380-47ee-b3ef-aea1a0d323a5,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,41.0,aggregator_agent,1324.0,191.0,control_center_agent
0,,,1.0,97.0,generation_agent_74,1198.0,191.0,aggregator_agent
1,,,5.0,414923.0,control_center_agent,1325.0,191.0,aggregator_agent
0,,,2.0,174917.0,generation_agent_73,1197.0,191.0,generation_agent_74
1,,,3.0,174917.0,generation_agent_75,1199.0,191.0,generation_agent_74
2,,,4.0,161713.0,aggregator_agent,1324.0,191.0,generation_agent_74
