,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-30 13:06:58.068083,,,,,,,,,
1,Simulation configuration ID,356f2bb8-c947-443e-bb9b-da089213fb4b,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 330 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,2.0,109.0,generation_agent_39,1163.0,991.0,generation_agent_40,56.0,536.0,165.0
1,,,2.0,109.0,generation_agent_39,1163.0,991.0,generation_agent_40,93.0,455.0,202.0
2,,,3.0,109.0,generation_agent_41,1165.0,991.0,generation_agent_40,69.0,536.0,178.0
3,,,3.0,109.0,generation_agent_41,1165.0,991.0,generation_agent_40,105.0,455.0,214.0
4,,,4.0,109.0,storage_agent_40,1264.0,991.0,generation_agent_40,117.0,536.0,226.0
5,,,4.0,109.0,storage_agent_40,1264.0,991.0,generation_agent_40,165.0,455.0,274.0
