,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 13:12:27.841576,,,,,,
1,Simulation configuration ID,8bd135c6-32f0-42bf-91b4-ec3cf4180ff4,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,85.0,aggregator_agent,1318.0,46.0,market_agent
0,,,1.0,1.0,aggregator_agent,1318.0,39.0,grid_operator_agent
0,,,2.0,140.0,aggregator_agent,1318.0,29.0,household_agent_6
0,,,3.0,95.0,aggregator_agent,1318.0,12.0,household_agent_38
0,,,4.0,88.0,aggregator_agent,1318.0,50.0,household_agent_50
0,,,5.0,143.0,aggregator_agent,1318.0,22.0,household_agent_67
0,,,6.0,138.0,aggregator_agent,1318.0,46.0,household_agent_73
0,,,7.0,173.0,aggregator_agent,1318.0,34.0,household_agent_87
0,,,8.0,185.0,aggregator_agent,1318.0,20.0,household_agent_36
0,,,9.0,100.0,aggregator_agent,1318.0,15.0,household_agent_14
0,,,10.0,146.0,aggregator_agent,1318.0,39.0,household_agent_32
0,,,11.0,117.0,aggregator_agent,1318.0,30.0,household_agent_63
0,,,12.0,172.0,aggregator_agent,1318.0,26.0,household_agent_18
0,,,13.0,151.0,aggregator_agent,1318.0,37.0,household_agent_75
0,,,14.0,138.0,aggregator_agent,1318.0,19.0,household_agent_42
0,,,15.0,165.0,aggregator_agent,1318.0,44.0,household_agent_13
0,,,16.0,163.0,aggregator_agent,1318.0,20.0,household_agent_11
