,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-21 19:31:46.638595,,,,,,,,,
1,Simulation configuration ID,933a8f09-7ea9-4ae0-8d3d-4b1296bbfefa,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 330 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,51.0,grid_infrastructure_agent_1,150.0,grid_infrastructure_agent_2,0.0,61.0,150.0,112.0
1,,,1.0,51.0,grid_infrastructure_agent_2,191.0,grid_infrastructure_agent_1,0.0,68.0,191.0,119.0
2,,,100100.0,195.0,grid_infrastructure_agent_2,150.0,grid_infrastructure_agent_1,112.0,67.0,150.0,262.0
3,,,100200.0,200.0,grid_infrastructure_agent_1,191.0,grid_infrastructure_agent_2,119.0,62.0,191.0,262.0
