,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-01 21:32:48.365813,,,,,,,,,
1,Simulation configuration ID,fc956195-4528-4f6b-b7d8-9c56fbf0208a,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 330 agents,,,,,,,,,
4,Agent communication pattern,FaultDetectionAndLocation,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,1.0,37.0,generation_agent_99,158.0,generation_agent_98,0.0,81.0,158.0,118.0
1,,,1.0,37.0,generation_agent_99,158.0,generation_agent_98,0.0,94.0,117.0,144.0
2,,,122300.0,991.0,generation_agent_98,158.0,generation_agent_99,118.0,65.0,158.0,1056.0
