,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-22 03:00:11.183635,,,,,,,,,
1,Simulation configuration ID,46fc33a8-bccd-470f-bb07-8c8eebfdb0e1,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 65 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,71.0,grid_infrastructure_agent_1,847.0,grid_infrastructure_agent_0,0.0,47.0,536.0,118.0
1,,,0.0,71.0,grid_infrastructure_agent_1,847.0,grid_infrastructure_agent_0,0.0,79.0,311.0,150.0
2,,,1.0,71.0,grid_infrastructure_agent_0,714.0,grid_infrastructure_agent_1,0.0,48.0,536.0,119.0
3,,,1.0,71.0,grid_infrastructure_agent_0,714.0,grid_infrastructure_agent_1,0.0,82.0,178.0,153.0
4,,,2.0,71.0,grid_infrastructure_agent_2,396.0,grid_infrastructure_agent_1,0.0,64.0,396.0,135.0
5,,,3.0,71.0,grid_infrastructure_agent_1,674.0,grid_infrastructure_agent_2,0.0,48.0,536.0,119.0
6,,,3.0,71.0,grid_infrastructure_agent_1,674.0,grid_infrastructure_agent_2,0.0,84.0,138.0,155.0
7,,,100000.0,21530.0,grid_infrastructure_agent_1,714.0,grid_infrastructure_agent_0,119.0,47.0,536.0,21577.0
8,,,100000.0,21530.0,grid_infrastructure_agent_1,714.0,grid_infrastructure_agent_0,119.0,81.0,178.0,21611.0
9,,,100001.0,21564.0,grid_infrastructure_agent_1,714.0,grid_infrastructure_agent_0,153.0,58.0,536.0,21622.0
10,,,100001.0,21564.0,grid_infrastructure_agent_1,714.0,grid_infrastructure_agent_0,153.0,92.0,178.0,21656.0
11,,,100100.0,27471.0,grid_infrastructure_agent_0,847.0,grid_infrastructure_agent_1,118.0,47.0,536.0,27518.0
12,,,100100.0,27471.0,grid_infrastructure_agent_0,847.0,grid_infrastructure_agent_1,118.0,81.0,311.0,27552.0
13,,,100101.0,13532.0,grid_infrastructure_agent_2,674.0,grid_infrastructure_agent_1,119.0,47.0,536.0,13579.0
14,,,100101.0,13532.0,grid_infrastructure_agent_2,674.0,grid_infrastructure_agent_1,119.0,81.0,138.0,13613.0
15,,,100102.0,27503.0,grid_infrastructure_agent_0,847.0,grid_infrastructure_agent_1,150.0,60.0,536.0,27563.0
16,,,100102.0,27503.0,grid_infrastructure_agent_0,847.0,grid_infrastructure_agent_1,150.0,94.0,311.0,27597.0
17,,,100103.0,13568.0,grid_infrastructure_agent_2,674.0,grid_infrastructure_agent_1,155.0,45.0,536.0,13613.0
18,,,100103.0,13568.0,grid_infrastructure_agent_2,674.0,grid_infrastructure_agent_1,155.0,79.0,138.0,13647.0
19,,,100200.0,27357.0,grid_infrastructure_agent_1,396.0,grid_infrastructure_agent_2,135.0,47.0,396.0,27404.0
