,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-22 09:56:08.708194,,,,,,,,,
1,Simulation configuration ID,52775d8b-f6e5-4068-b020-142a924f1293,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 67 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,900000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,54.0,household_agent_17,619.0,household_agent_18,0.0,3.0,536.0,57.0
1,,,8.0,54.0,household_agent_17,619.0,household_agent_18,0.0,3.0,83.0,57.0
2,,,9.0,54.0,household_agent_19,759.0,household_agent_18,0.0,1.0,536.0,55.0
3,,,9.0,54.0,household_agent_19,759.0,household_agent_18,0.0,2.0,223.0,56.0
4,,,102001.0,281.0,household_agent_18,619.0,household_agent_17,57.0,2.0,536.0,283.0
5,,,102001.0,281.0,household_agent_18,619.0,household_agent_17,57.0,2.0,83.0,283.0
6,,,102200.0,178.0,household_agent_18,759.0,household_agent_19,55.0,1.0,536.0,179.0
7,,,102200.0,178.0,household_agent_18,759.0,household_agent_19,55.0,1.0,223.0,179.0
8,,,102201.0,179.0,household_agent_18,759.0,household_agent_19,56.0,1.0,536.0,180.0
9,,,102201.0,179.0,household_agent_18,759.0,household_agent_19,56.0,1.0,223.0,180.0
