,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 11:06:02.291712,,,,,,
1,Simulation configuration ID,c18f5224-b559-49b6-9cb6-c7a51a1cb973,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,18.0,aggregator_agent,1318.0,991.0,control_center_agent
0,,,1.0,118.0,household_agent_19,1037.0,991.0,aggregator_agent
1,,,7.0,629.0,control_center_agent,1319.0,991.0,aggregator_agent
0,,,2.0,98.0,household_agent_18,1036.0,991.0,household_agent_19
1,,,3.0,98.0,household_agent_20,1038.0,991.0,household_agent_19
2,,,4.0,98.0,generation_agent_53,1171.0,991.0,household_agent_19
3,,,5.0,98.0,storage_agent_94,1312.0,991.0,household_agent_19
4,,,6.0,553.0,aggregator_agent,1318.0,991.0,household_agent_19
