,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 09:37:38.255903,,,,,,
1,Simulation configuration ID,c38b2f9d-2254-4ea3-a7ba-5880a68c1189,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,
0,,,0.0,42.0,storage_agent_34,1252.0,191.0,control_center_agent
0,,,1.0,139945.0,storage_agent_33,1251.0,191.0,storage_agent_34
1,,,2.0,139945.0,storage_agent_35,1253.0,191.0,storage_agent_34
2,,,3.0,191413.0,control_center_agent,1319.0,191.0,storage_agent_34
