,Parameter,Value,sender,msgId,timeSend_ms,receiver,packetSize_B_x,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-31 15:35:07.351105,,,,,,,,,
1,Simulation configuration ID,b115cad5-a660-4871-8d65-c8a2bbefa8c6,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,household_agent_23,1.0,52.0,household_agent_24,874.0,0.0,54.0,536.0,106.0
1,,,household_agent_23,1.0,52.0,household_agent_24,874.0,0.0,90.0,338.0,142.0
2,,,household_agent_23,5.0,1105.0,household_agent_24,823.0,0.0,58.0,536.0,1163.0
3,,,household_agent_23,5.0,1105.0,household_agent_24,823.0,0.0,94.0,287.0,1199.0
4,,,household_agent_24,2.0,26.0,household_agent_23,455.0,0.0,55.0,455.0,81.0
5,,,household_agent_24,6.0,1166.0,household_agent_23,538.0,0.0,66.0,536.0,1232.0
6,,,household_agent_24,6.0,1166.0,household_agent_23,538.0,0.0,100.0,2.0,1266.0
7,,,household_agent_23,104100.0,645.0,household_agent_24,455.0,81.0,57.0,455.0,702.0
8,,,household_agent_23,104101.0,2157.0,household_agent_24,538.0,1232.0,58.0,536.0,2215.0
9,,,household_agent_23,104101.0,2157.0,household_agent_24,538.0,1232.0,92.0,2.0,2249.0
10,,,household_agent_23,104102.0,2191.0,household_agent_24,538.0,1266.0,74.0,536.0,2265.0
11,,,household_agent_23,104102.0,2191.0,household_agent_24,538.0,1266.0,108.0,2.0,2299.0
12,,,household_agent_24,104200.0,342.0,household_agent_23,874.0,106.0,55.0,536.0,397.0
13,,,household_agent_24,104200.0,342.0,household_agent_23,874.0,106.0,95.0,338.0,437.0
14,,,household_agent_24,104201.0,378.0,household_agent_23,874.0,142.0,62.0,536.0,440.0
15,,,household_agent_24,104201.0,378.0,household_agent_23,874.0,142.0,99.0,338.0,477.0
16,,,household_agent_24,104202.0,1490.0,household_agent_23,823.0,1163.0,55.0,536.0,1545.0
17,,,household_agent_24,104202.0,1490.0,household_agent_23,823.0,1163.0,95.0,287.0,1585.0
18,,,household_agent_24,104203.0,1526.0,household_agent_23,823.0,1199.0,62.0,536.0,1588.0
19,,,household_agent_24,104203.0,1526.0,household_agent_23,823.0,1199.0,99.0,287.0,1625.0
