,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-22 00:12:25.522063,,,,,,,,,
1,Simulation configuration ID,ed3350cd-c896-42c1-aa4e-9f34639e7e87,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MV-urban--1-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 324 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,29.0,grid_infrastructure_agent_7,927.0,grid_infrastructure_agent_9,0.0,72.0,536.0,101.0
1,,,0.0,29.0,grid_infrastructure_agent_7,927.0,grid_infrastructure_agent_9,0.0,119.0,391.0,148.0
2,,,1.0,29.0,grid_infrastructure_agent_16,874.0,grid_infrastructure_agent_9,0.0,94.0,536.0,123.0
3,,,1.0,29.0,grid_infrastructure_agent_16,874.0,grid_infrastructure_agent_9,0.0,141.0,338.0,170.0
4,,,2.0,29.0,grid_infrastructure_agent_7,289.0,grid_infrastructure_agent_16,0.0,106.0,289.0,135.0
5,,,3.0,29.0,grid_infrastructure_agent_9,259.0,grid_infrastructure_agent_16,0.0,82.0,259.0,111.0
6,,,4.0,29.0,grid_infrastructure_agent_9,512.0,grid_infrastructure_agent_7,0.0,70.0,512.0,99.0
7,,,5.0,29.0,grid_infrastructure_agent_16,540.0,grid_infrastructure_agent_7,0.0,110.0,536.0,139.0
8,,,5.0,29.0,grid_infrastructure_agent_16,540.0,grid_infrastructure_agent_7,0.0,188.0,4.0,217.0
9,,,100700.0,137.0,grid_infrastructure_agent_9,927.0,grid_infrastructure_agent_7,101.0,58.0,536.0,195.0
10,,,100700.0,137.0,grid_infrastructure_agent_9,927.0,grid_infrastructure_agent_7,101.0,106.0,391.0,243.0
11,,,100701.0,216.0,grid_infrastructure_agent_16,289.0,grid_infrastructure_agent_7,135.0,112.0,289.0,328.0
12,,,100702.0,184.0,grid_infrastructure_agent_9,927.0,grid_infrastructure_agent_7,148.0,78.0,536.0,262.0
13,,,100702.0,184.0,grid_infrastructure_agent_9,927.0,grid_infrastructure_agent_7,148.0,123.0,391.0,307.0
14,,,100900.0,182.0,grid_infrastructure_agent_7,512.0,grid_infrastructure_agent_9,99.0,64.0,512.0,246.0
15,,,100901.0,156.0,grid_infrastructure_agent_16,259.0,grid_infrastructure_agent_9,111.0,109.0,259.0,265.0
16,,,101600.0,127.0,grid_infrastructure_agent_9,874.0,grid_infrastructure_agent_16,123.0,153.0,536.0,280.0
17,,,101600.0,127.0,grid_infrastructure_agent_9,874.0,grid_infrastructure_agent_16,123.0,207.0,536.0,334.0
18,,,101601.0,162.0,grid_infrastructure_agent_7,540.0,grid_infrastructure_agent_16,139.0,153.0,536.0,315.0
19,,,101601.0,162.0,grid_infrastructure_agent_7,540.0,grid_infrastructure_agent_16,139.0,212.0,536.0,374.0
20,,,101602.0,174.0,grid_infrastructure_agent_9,874.0,grid_infrastructure_agent_16,170.0,210.0,536.0,384.0
21,,,101602.0,174.0,grid_infrastructure_agent_9,874.0,grid_infrastructure_agent_16,170.0,253.0,140.0,427.0
22,,,101603.0,240.0,grid_infrastructure_agent_7,540.0,grid_infrastructure_agent_16,217.0,174.0,8.0,414.0
