,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-31 14:22:36.399925,,,,,,
1,Simulation configuration ID,7371cc3b-97e8-4ff8-9926-9a7bc2993d57,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Star Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,EVManagementSystem,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,81.0,aggregator_agent,1318.0,837.0,market_agent
0,,,1.0,14.0,aggregator_agent,1318.0,220.0,grid_operator_agent
0,,,2.0,164.0,aggregator_agent,1318.0,200.0,household_agent_32
0,,,3.0,105.0,aggregator_agent,1318.0,423.0,household_agent_26
0,,,4.0,152.0,aggregator_agent,1318.0,266.0,household_agent_83
0,,,5.0,165.0,aggregator_agent,1318.0,558.0,household_agent_28
0,,,6.0,154.0,aggregator_agent,1318.0,741.0,household_agent_16
0,,,7.0,166.0,aggregator_agent,1318.0,788.0,household_agent_17
0,,,8.0,168.0,aggregator_agent,1318.0,902.0,household_agent_63
0,,,9.0,174.0,aggregator_agent,1318.0,780.0,household_agent_54
0,,,10.0,163.0,aggregator_agent,1318.0,223.0,household_agent_79
0,,,11.0,122.0,aggregator_agent,1318.0,862.0,household_agent_95
0,,,12.0,128.0,aggregator_agent,1318.0,450.0,household_agent_82
0,,,13.0,150.0,aggregator_agent,1318.0,542.0,household_agent_18
0,,,14.0,158.0,aggregator_agent,1318.0,341.0,household_agent_81
0,,,15.0,173.0,aggregator_agent,1318.0,253.0,household_agent_64
0,,,16.0,112.0,aggregator_agent,1318.0,384.0,household_agent_94
