,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2024-12-30 19:30:17.770244,,,,,,
1,Simulation configuration ID,85f10c9f-2b13-4c99-a472-0625d1de90ed,,,,,,
2,Network,SimbenchNetwork_LTE450_1-MVLV-rural-all-2-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 330 agents,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,30000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,15.0,aggregator_agent,1324.0,991.0,control_center_agent
0,,,1.0,175.0,generation_agent_56,1180.0,991.0,aggregator_agent
1,,,5.0,651736.0,control_center_agent,1325.0,991.0,aggregator_agent
0,,,2.0,44779.0,generation_agent_55,1179.0,991.0,generation_agent_56
1,,,3.0,44779.0,generation_agent_57,1181.0,991.0,generation_agent_56
2,,,4.0,354240.0,aggregator_agent,1324.0,991.0,generation_agent_56
