,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-11 23:32:04.586123,,,,,,,,,
1,Simulation configuration ID,b59a9011-b7f2-4a3c-912a-c4c1ce005ab1,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 65 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,900000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,30.0,aggregator_agent,89.0,market_agent,0.0,19.0,89.0,49.0
1,,,1.0,157.0,household_agent_19,65.0,aggregator_agent,0.0,46.0,65.0,203.0
2,,,2.0,157.0,household_agent_26,78.0,aggregator_agent,0.0,52.0,78.0,209.0
3,,,3.0,157.0,household_agent_50,163.0,aggregator_agent,0.0,63.0,163.0,220.0
4,,,4.0,157.0,household_agent_44,184.0,aggregator_agent,0.0,74.0,184.0,231.0
5,,,5.0,157.0,household_agent_33,61.0,aggregator_agent,0.0,79.0,61.0,236.0
6,,,6.0,157.0,generation_agent_0,59.0,aggregator_agent,0.0,90.0,59.0,247.0
7,,,7.0,157.0,household_agent_42,149.0,aggregator_agent,0.0,101.0,149.0,258.0
8,,,8.0,157.0,household_agent_11,83.0,aggregator_agent,0.0,464.0,83.0,621.0
9,,,9.0,157.0,household_agent_45,139.0,aggregator_agent,0.0,475.0,139.0,632.0
10,,,10.0,157.0,household_agent_17,65.0,aggregator_agent,0.0,492.0,65.0,649.0
11,,,11.0,157.0,household_agent_43,94.0,aggregator_agent,0.0,552.0,94.0,709.0
12,,,12.0,157.0,household_agent_3,61.0,aggregator_agent,0.0,596.0,61.0,753.0
13,,,13.0,157.0,household_agent_48,133.0,aggregator_agent,0.0,657.0,133.0,814.0
14,,,14.0,157.0,household_agent_52,105.0,aggregator_agent,0.0,690.0,105.0,847.0
15,,,15.0,157.0,household_agent_31,154.0,aggregator_agent,0.0,784.0,536.0,941.0
16,,,16.0,228.0,household_agent_19,183.0,aggregator_agent,0.0,47.0,183.0,275.0
17,,,17.0,228.0,household_agent_26,149.0,aggregator_agent,0.0,58.0,149.0,286.0
18,,,18.0,228.0,household_agent_50,200.0,aggregator_agent,0.0,102.0,200.0,330.0
