,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-21 18:55:22.962684,,,,,,,,,
1,Simulation configuration ID,78a1f698-1d40-4783-bdc8-e6619109e753,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-semiurb4--1-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 65 agents,,,,,,,,,
4,Agent communication pattern,VoltageRegulation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,41.0,grid_infrastructure_agent_1,99.0,grid_infrastructure_agent_0,0.0,47.0,99.0,88.0
1,,,1.0,41.0,grid_infrastructure_agent_0,137.0,grid_infrastructure_agent_1,0.0,47.0,137.0,88.0
2,,,2.0,41.0,grid_infrastructure_agent_2,61.0,grid_infrastructure_agent_1,0.0,58.0,61.0,99.0
3,,,3.0,41.0,grid_infrastructure_agent_1,55.0,grid_infrastructure_agent_2,0.0,53.0,55.0,94.0
4,,,100000.0,101.0,grid_infrastructure_agent_1,137.0,grid_infrastructure_agent_0,88.0,47.0,137.0,148.0
5,,,100100.0,180.0,grid_infrastructure_agent_0,99.0,grid_infrastructure_agent_1,88.0,47.0,99.0,227.0
6,,,100101.0,152.0,grid_infrastructure_agent_2,55.0,grid_infrastructure_agent_1,94.0,47.0,55.0,199.0
7,,,100200.0,120.0,grid_infrastructure_agent_1,61.0,grid_infrastructure_agent_2,99.0,47.0,61.0,167.0
