,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-17 18:22:57.966392,,,,,,
1,Simulation configuration ID,18474ddc-7a86-4936-810a-6b280d9cdb4d,,,,,,
2,Network,SimbenchNetwork_LTE_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Small World Overlay Topology with 324 agents and p = 0.5,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,28.0,aggregator_agent,1318.0,150.0,market_agent
0,,,1.0,164.0,generation_agent_23,1141.0,144.0,aggregator_agent
1,,,2.0,164.0,household_agent_47,1065.0,135.0,aggregator_agent
2,,,3.0,164.0,generation_agent_83,1201.0,159.0,aggregator_agent
3,,,4.0,164.0,generation_agent_75,1193.0,149.0,aggregator_agent
4,,,5.0,164.0,storage_agent_89,1307.0,146.0,aggregator_agent
5,,,6.0,164.0,generation_agent_4,1122.0,138.0,aggregator_agent
6,,,7.0,164.0,generation_agent_15,1133.0,126.0,aggregator_agent
7,,,8.0,164.0,storage_agent_22,1240.0,86.0,aggregator_agent
8,,,9.0,164.0,generation_agent_77,1195.0,185.0,aggregator_agent
9,,,10.0,164.0,storage_agent_94,1312.0,95.0,aggregator_agent
10,,,11.0,164.0,storage_agent_37,1255.0,157.0,aggregator_agent
11,,,12.0,164.0,storage_agent_79,1297.0,157.0,aggregator_agent
12,,,13.0,164.0,generation_agent_41,1159.0,131.0,aggregator_agent
13,,,14.0,164.0,generation_agent_31,1149.0,190.0,aggregator_agent
14,,,15.0,164.0,household_agent_32,1050.0,194.0,aggregator_agent
15,,,16.0,247.0,generation_agent_23,1141.0,105.0,aggregator_agent
