,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2025-01-25 12:53:28.213837,,,,,,,,,
1,Simulation configuration ID,091e0808-3177-4775-8432-fd60ba9becb7,,,,,,,,,
2,Network,SimbenchNetwork_Ethernet_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 332 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,900000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,4.0,33.0,storage_agent_21,698.0,household_agent_41,0.0,1.0,536.0,34.0
1,,,4.0,33.0,storage_agent_21,698.0,household_agent_41,0.0,1.0,162.0,34.0
2,,,124501.0,9609.0,household_agent_41,698.0,storage_agent_21,34.0,1.0,536.0,9610.0
3,,,124501.0,9609.0,household_agent_41,698.0,storage_agent_21,34.0,1.0,162.0,9610.0
