,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B_x,sender,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-12-29 21:49:35.519731,,,,,,,,,
1,Simulation configuration ID,f46edfb2-83d5-4f01-8246-8bc35169c81f,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-MVLV-rural-all-2-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 330 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,DemandSupplyBalancing,,,,,,,,,
5,Trigger Type,EVENT_TRIGGERED,,,,,,,,,
6,Data size generator,"Increasing data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,30000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,93.0,household_agent_10,1034.0,41.0,control_center_agent,25.0,41.0,118.0
1,,,1.0,220.0,household_agent_9,1033.0,41.0,household_agent_10,59.0,41.0,279.0
2,,,2.0,220.0,household_agent_11,1035.0,41.0,household_agent_10,70.0,41.0,290.0
3,,,3.0,220.0,storage_agent_17,1241.0,41.0,household_agent_10,81.0,41.0,301.0
4,,,4.0,1387.0,control_center_agent,1325.0,41.0,household_agent_10,34.0,41.0,1421.0
