,Parameter,Value,msgId,timeSend_ms,receiver,receiverPort,packetSize_B,sender
0,Start simulation,2025-01-13 04:25:12.437282,,,,,,
1,Simulation configuration ID,e1b9f2e0-3136-44c4-a741-8a2496f1c3bc,,,,,,
2,Network,SimbenchNetwork_5G_1-MV-urban--1-no_sw,,,,,,
3,Communication graph,Ring Overlay Topology with 324 agents,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,
7,Frequency,0,,,,,,
8,Simulation duration,900000,,,,,,
9,Communication mode,COMPLEX,,,,,,
10,System State,SystemState.NORMAL,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,
0,,,0.0,76.0,aggregator_agent,1318.0,112.0,market_agent
0,,,1.0,253.0,generation_agent_39,1157.0,84.0,aggregator_agent
1,,,2.0,253.0,generation_agent_23,1141.0,57.0,aggregator_agent
2,,,3.0,253.0,household_agent_28,1046.0,196.0,aggregator_agent
3,,,4.0,253.0,household_agent_65,1083.0,105.0,aggregator_agent
4,,,5.0,253.0,generation_agent_60,1178.0,86.0,aggregator_agent
5,,,6.0,253.0,storage_agent_60,1278.0,61.0,aggregator_agent
6,,,7.0,253.0,generation_agent_86,1204.0,51.0,aggregator_agent
7,,,8.0,253.0,storage_agent_13,1231.0,164.0,aggregator_agent
8,,,9.0,253.0,generation_agent_35,1153.0,149.0,aggregator_agent
9,,,10.0,253.0,household_agent_61,1079.0,76.0,aggregator_agent
10,,,11.0,253.0,generation_agent_69,1187.0,127.0,aggregator_agent
11,,,12.0,253.0,household_agent_7,1025.0,107.0,aggregator_agent
12,,,13.0,253.0,household_agent_18,1036.0,161.0,aggregator_agent
13,,,14.0,253.0,storage_agent_2,1220.0,166.0,aggregator_agent
14,,,15.0,253.0,storage_agent_65,1283.0,59.0,aggregator_agent
15,,,16.0,318.0,generation_agent_39,1157.0,142.0,aggregator_agent
16,,,17.0,318.0,generation_agent_23,1141.0,162.0,aggregator_agent
17,,,18.0,318.0,household_agent_28,1046.0,116.0,aggregator_agent
18,,,19.0,318.0,household_agent_65,1083.0,144.0,aggregator_agent
19,,,20.0,318.0,generation_agent_60,1178.0,87.0,aggregator_agent
20,,,21.0,318.0,storage_agent_60,1278.0,93.0,aggregator_agent
21,,,22.0,318.0,generation_agent_86,1204.0,155.0,aggregator_agent
22,,,23.0,318.0,storage_agent_13,1231.0,129.0,aggregator_agent
23,,,24.0,318.0,generation_agent_35,1153.0,108.0,aggregator_agent
24,,,25.0,318.0,household_agent_61,1079.0,138.0,aggregator_agent
25,,,26.0,318.0,generation_agent_69,1187.0,136.0,aggregator_agent
26,,,27.0,318.0,household_agent_7,1025.0,62.0,aggregator_agent
27,,,28.0,318.0,household_agent_18,1036.0,70.0,aggregator_agent
28,,,29.0,318.0,storage_agent_2,1220.0,163.0,aggregator_agent
29,,,30.0,318.0,storage_agent_65,1283.0,154.0,aggregator_agent
30,,,31.0,362.0,generation_agent_39,1157.0,196.0,aggregator_agent
31,,,32.0,362.0,generation_agent_23,1141.0,152.0,aggregator_agent
32,,,33.0,362.0,household_agent_28,1046.0,170.0,aggregator_agent
33,,,34.0,362.0,household_agent_65,1083.0,103.0,aggregator_agent
34,,,35.0,362.0,generation_agent_60,1178.0,199.0,aggregator_agent
35,,,36.0,362.0,storage_agent_60,1278.0,116.0,aggregator_agent
36,,,37.0,362.0,generation_agent_86,1204.0,158.0,aggregator_agent
37,,,38.0,362.0,storage_agent_13,1231.0,84.0,aggregator_agent
38,,,39.0,362.0,generation_agent_35,1153.0,138.0,aggregator_agent
39,,,40.0,362.0,household_agent_61,1079.0,98.0,aggregator_agent
40,,,41.0,362.0,generation_agent_69,1187.0,97.0,aggregator_agent
41,,,42.0,362.0,household_agent_7,1025.0,103.0,aggregator_agent
42,,,43.0,362.0,household_agent_18,1036.0,195.0,aggregator_agent
43,,,44.0,362.0,storage_agent_2,1220.0,173.0,aggregator_agent
44,,,45.0,362.0,storage_agent_65,1283.0,52.0,aggregator_agent
45,,,46.0,443.0,generation_agent_39,1157.0,64.0,aggregator_agent
46,,,47.0,443.0,generation_agent_23,1141.0,113.0,aggregator_agent
47,,,48.0,443.0,household_agent_28,1046.0,116.0,aggregator_agent
48,,,49.0,443.0,household_agent_65,1083.0,176.0,aggregator_agent
49,,,50.0,443.0,generation_agent_60,1178.0,86.0,aggregator_agent
50,,,51.0,443.0,storage_agent_60,1278.0,61.0,aggregator_agent
51,,,52.0,443.0,generation_agent_86,1204.0,196.0,aggregator_agent
52,,,53.0,443.0,storage_agent_13,1231.0,108.0,aggregator_agent
53,,,54.0,443.0,generation_agent_35,1153.0,171.0,aggregator_agent
54,,,55.0,443.0,household_agent_61,1079.0,131.0,aggregator_agent
55,,,56.0,443.0,generation_agent_69,1187.0,189.0,aggregator_agent
56,,,57.0,443.0,household_agent_7,1025.0,141.0,aggregator_agent
57,,,58.0,443.0,household_agent_18,1036.0,192.0,aggregator_agent
58,,,59.0,443.0,storage_agent_2,1220.0,103.0,aggregator_agent
59,,,60.0,443.0,storage_agent_65,1283.0,61.0,aggregator_agent
60,,,61.0,524.0,generation_agent_39,1157.0,94.0,aggregator_agent
61,,,62.0,524.0,generation_agent_23,1141.0,167.0,aggregator_agent
62,,,63.0,524.0,household_agent_28,1046.0,184.0,aggregator_agent
63,,,64.0,524.0,household_agent_65,1083.0,81.0,aggregator_agent
64,,,65.0,524.0,generation_agent_60,1178.0,102.0,aggregator_agent
65,,,66.0,524.0,storage_agent_60,1278.0,138.0,aggregator_agent
66,,,67.0,524.0,generation_agent_86,1204.0,185.0,aggregator_agent
67,,,68.0,524.0,storage_agent_13,1231.0,55.0,aggregator_agent
68,,,69.0,524.0,generation_agent_35,1153.0,134.0,aggregator_agent
69,,,70.0,524.0,household_agent_61,1079.0,151.0,aggregator_agent
70,,,71.0,524.0,generation_agent_69,1187.0,51.0,aggregator_agent
71,,,72.0,524.0,household_agent_7,1025.0,192.0,aggregator_agent
72,,,73.0,524.0,household_agent_18,1036.0,135.0,aggregator_agent
73,,,74.0,524.0,storage_agent_2,1220.0,187.0,aggregator_agent
74,,,75.0,524.0,storage_agent_65,1283.0,135.0,aggregator_agent
75,,,76.0,619.0,generation_agent_39,1157.0,172.0,aggregator_agent
76,,,77.0,619.0,generation_agent_23,1141.0,177.0,aggregator_agent
77,,,78.0,619.0,household_agent_28,1046.0,96.0,aggregator_agent
78,,,79.0,619.0,household_agent_65,1083.0,119.0,aggregator_agent
79,,,80.0,619.0,generation_agent_60,1178.0,83.0,aggregator_agent
80,,,81.0,619.0,storage_agent_60,1278.0,168.0,aggregator_agent
81,,,82.0,619.0,generation_agent_86,1204.0,53.0,aggregator_agent
82,,,83.0,619.0,storage_agent_13,1231.0,116.0,aggregator_agent
83,,,84.0,619.0,generation_agent_35,1153.0,197.0,aggregator_agent
84,,,85.0,619.0,household_agent_61,1079.0,107.0,aggregator_agent
85,,,86.0,619.0,generation_agent_69,1187.0,124.0,aggregator_agent
86,,,87.0,619.0,household_agent_7,1025.0,145.0,aggregator_agent
87,,,88.0,619.0,household_agent_18,1036.0,114.0,aggregator_agent
88,,,89.0,619.0,storage_agent_2,1220.0,74.0,aggregator_agent
89,,,90.0,619.0,storage_agent_65,1283.0,143.0,aggregator_agent
90,,,91.0,655.0,market_agent,1320.0,120.0,aggregator_agent
