,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-03 18:47:45.292256,,,,,,,,,
1,Simulation configuration ID,6ca1dc15-6f37-4271-b3e7-784b0b1836c7,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 15 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,18.0,household_agent_10,156.0,household_agent_7,0.0,58.0,183.0,111.0
1,,,16.0,18.0,household_agent_10,173.0,household_agent_7,0.0,57.0,173.0,75.0
2,,,17.0,18.0,household_agent_12,117.0,household_agent_7,0.0,74.0,117.0,92.0
3,,,18.0,18.0,household_agent_3,169.0,household_agent_7,0.0,85.0,169.0,103.0
4,,,19.0,18.0,generation_agent_0,62.0,household_agent_7,0.0,136.0,62.0,154.0
5,,,101000.0,217731.0,household_agent_7,173.0,household_agent_10,75.0,47.0,173.0,217778.0
6,,,101200.0,282188.0,household_agent_7,117.0,household_agent_12,92.0,47.0,117.0,282235.0
7,,,100300.0,166830.0,household_agent_7,169.0,household_agent_3,103.0,47.0,169.0,166877.0
8,,,101300.0,206171.0,household_agent_7,62.0,generation_agent_0,154.0,47.0,62.0,206218.0
