,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-01 17:49:38.033835,,,,,,,,,
1,Simulation configuration ID,277f06c9-5755-4370-9e35-e4bd98345309,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 15 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,12.0,2.0,household_agent_6,25.0,household_agent_4,0.0,47.0,25.0,49.0
1,,,13.0,2.0,household_agent_12,41.0,household_agent_4,0.0,58.0,41.0,60.0
2,,,14.0,2.0,household_agent_8,21.0,household_agent_4,0.0,69.0,21.0,71.0
3,,,100800.0,908.0,household_agent_4,21.0,household_agent_8,71.0,41.0,21.0,949.0
4,,,100600.0,1039.0,household_agent_4,25.0,household_agent_6,49.0,41.0,25.0,1080.0
5,,,101200.0,679.0,household_agent_4,41.0,household_agent_12,60.0,41.0,41.0,720.0
