,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-01 05:52:45.996421,,,,,,,,,
1,Simulation configuration ID,b70e50ca-083c-4959-bb75-b9d378c3330c,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,7.0,household_agent_11,978.0,generation_agent_0,0.0,50.0,536.0,57.0
1,,,0.0,7.0,household_agent_11,978.0,generation_agent_0,0.0,85.0,442.0,92.0
2,,,1.0,7.0,generation_agent_1,363.0,generation_agent_0,0.0,61.0,363.0,68.0
3,,,101100.0,43700.0,generation_agent_0,978.0,household_agent_11,57.0,49.0,536.0,43749.0
4,,,101100.0,43700.0,generation_agent_0,978.0,household_agent_11,57.0,84.0,442.0,43784.0
5,,,101101.0,43735.0,generation_agent_0,978.0,household_agent_11,92.0,62.0,536.0,43797.0
6,,,101101.0,43735.0,generation_agent_0,978.0,household_agent_11,92.0,97.0,442.0,43832.0
7,,,101400.0,204674.0,generation_agent_0,363.0,generation_agent_1,68.0,47.0,363.0,204721.0
