,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-03 23:29:28.387541,,,,,,,,,
1,Simulation configuration ID,1246d08e-c53e-4732-a3d0-1a3ade8d1758,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 15 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,16.0,household_agent_5,759.0,household_agent_9,0.0,47.0,536.0,63.0
1,,,0.0,16.0,household_agent_5,759.0,household_agent_9,0.0,81.0,223.0,97.0
2,,,1.0,16.0,household_agent_10,281.0,household_agent_9,0.0,58.0,281.0,74.0
3,,,100500.0,134.0,household_agent_9,759.0,household_agent_5,63.0,47.0,536.0,181.0
4,,,100500.0,134.0,household_agent_9,759.0,household_agent_5,63.0,81.0,223.0,215.0
5,,,100501.0,168.0,household_agent_9,759.0,household_agent_5,97.0,47.0,536.0,215.0
6,,,100501.0,168.0,household_agent_9,759.0,household_agent_5,97.0,81.0,223.0,249.0
7,,,101000.0,93.0,household_agent_9,281.0,household_agent_10,74.0,47.0,281.0,140.0
