,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-29 22:36:45.210847,,,,,,,,,
1,Simulation configuration ID,f3eb718c-f8dc-47ff-9869-ffc7a193aa2d,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,35.0,household_agent_9,30.0,household_agent_8,0.0,58.0,30.0,93.0
1,,,9.0,35.0,generation_agent_0,25.0,household_agent_8,0.0,74.0,25.0,109.0
2,,,100900.0,248090.0,household_agent_8,30.0,household_agent_9,93.0,47.0,30.0,248137.0
3,,,101300.0,226619.0,household_agent_8,25.0,generation_agent_0,109.0,47.0,25.0,226666.0
