,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-04 20:10:27.265470,,,,,,,,,
1,Simulation configuration ID,f81b4fd3-c34d-4e76-a3fb-25ee1f18738c,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 15 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,33.0,aggregator_agent,922.0,market_agent,0.0,19.0,536.0,52.0
1,,,0.0,33.0,aggregator_agent,922.0,market_agent,0.0,33.0,386.0,66.0
2,,,20.0,900182.0,aggregator_agent,752.0,market_agent,0.0,19.0,536.0,900201.0
3,,,20.0,900182.0,aggregator_agent,752.0,market_agent,0.0,33.0,216.0,900215.0
4,,,40.0,1800410.0,aggregator_agent,362.0,market_agent,0.0,19.0,362.0,1800429.0
5,,,60.0,2700617.0,aggregator_agent,842.0,market_agent,0.0,19.0,536.0,2700636.0
6,,,60.0,2700617.0,aggregator_agent,842.0,market_agent,0.0,33.0,306.0,2700650.0
7,,,1.0,90.0,household_agent_2,935.0,aggregator_agent,0.0,47.0,536.0,137.0
8,,,1.0,90.0,household_agent_2,935.0,aggregator_agent,0.0,80.0,399.0,170.0
9,,,2.0,90.0,household_agent_9,545.0,aggregator_agent,0.0,58.0,536.0,148.0
10,,,2.0,90.0,household_agent_9,545.0,aggregator_agent,0.0,85.0,9.0,175.0
11,,,3.0,90.0,household_agent_1,682.0,aggregator_agent,0.0,69.0,536.0,159.0
12,,,3.0,90.0,household_agent_1,682.0,aggregator_agent,0.0,102.0,146.0,192.0
13,,,4.0,90.0,household_agent_3,215.0,aggregator_agent,0.0,91.0,215.0,181.0
14,,,5.0,90.0,household_agent_6,678.0,aggregator_agent,0.0,184.0,536.0,274.0
15,,,5.0,90.0,household_agent_6,678.0,aggregator_agent,0.0,217.0,142.0,307.0
16,,,6.0,90.0,generation_agent_0,978.0,aggregator_agent,0.0,195.0,536.0,285.0
17,,,6.0,90.0,generation_agent_0,978.0,aggregator_agent,0.0,228.0,442.0,318.0
18,,,7.0,90.0,generation_agent_1,357.0,aggregator_agent,0.0,206.0,357.0,296.0
19,,,8.0,90.0,generation_agent_2,995.0,aggregator_agent,0.0,261.0,536.0,351.0
20,,,8.0,90.0,generation_agent_2,995.0,aggregator_agent,0.0,295.0,459.0,385.0
21,,,9.0,90.0,generation_agent_3,970.0,aggregator_agent,0.0,283.0,536.0,373.0
22,,,9.0,90.0,generation_agent_3,970.0,aggregator_agent,0.0,317.0,434.0,407.0
