,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-29 10:30:09.043524,,,,,,,,,
1,Simulation configuration ID,5841c638-f83f-4c8e-a9c8-056ea37f04d2,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,1.0,24.0,household_agent_11,18.0,household_agent_9,0.0,52.0,12.0,143.0
1,,,2.0,24.0,household_agent_7,42.0,household_agent_9,0.0,58.0,27.0,149.0
2,,,8.0,24.0,household_agent_7,33.0,household_agent_9,0.0,58.0,33.0,82.0
3,,,9.0,24.0,household_agent_11,11.0,household_agent_9,0.0,74.0,11.0,98.0
4,,,100700.0,986.0,household_agent_9,33.0,household_agent_7,82.0,47.0,33.0,1033.0
5,,,101100.0,431.0,household_agent_9,11.0,household_agent_11,98.0,47.0,11.0,478.0
