,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-30 02:56:21.468384,,,,,,,,,
1,Simulation configuration ID,cf5ad120-e11a-45ad-ae56-7418b4f8b13a,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,75.0,household_agent_6,164.0,generation_agent_2,0.0,47.0,164.0,122.0
1,,,1.0,75.0,household_agent_8,185.0,generation_agent_2,0.0,58.0,185.0,133.0
2,,,1.0,75.0,household_agent_8,185.0,generation_agent_2,0.0,50.0,118.0,133.0
3,,,2.0,75.0,household_agent_10,151.0,generation_agent_2,0.0,56.0,150.0,139.0
4,,,2.0,75.0,household_agent_10,151.0,generation_agent_2,0.0,69.0,151.0,144.0
5,,,3.0,75.0,household_agent_12,169.0,generation_agent_2,0.0,80.0,169.0,155.0
6,,,4.0,75.0,household_agent_11,55.0,generation_agent_2,0.0,85.0,55.0,160.0
7,,,5.0,75.0,generation_agent_0,68.0,generation_agent_2,0.0,91.0,68.0,166.0
8,,,6.0,75.0,generation_agent_1,86.0,generation_agent_2,0.0,96.0,86.0,171.0
9,,,7.0,75.0,generation_agent_3,122.0,generation_agent_2,0.0,102.0,122.0,177.0
10,,,100600.0,152.0,generation_agent_2,164.0,household_agent_6,122.0,45.0,164.0,197.0
11,,,100800.0,171.0,generation_agent_2,185.0,household_agent_8,133.0,47.0,185.0,218.0
12,,,101000.0,161.0,generation_agent_2,151.0,household_agent_10,144.0,48.0,151.0,209.0
13,,,101201.0,187.0,generation_agent_2,169.0,household_agent_12,155.0,47.0,169.0,234.0
14,,,101100.0,179.0,generation_agent_2,55.0,household_agent_11,160.0,42.0,55.0,221.0
15,,,101300.0,226.0,generation_agent_2,68.0,generation_agent_0,166.0,47.0,68.0,273.0
16,,,101400.0,269.0,generation_agent_2,86.0,generation_agent_1,171.0,47.0,86.0,316.0
17,,,101600.0,244.0,generation_agent_2,122.0,generation_agent_3,177.0,47.0,122.0,291.0
