,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-01 11:58:01.170258,,,,,,,,,
1,Simulation configuration ID,94d0d760-174c-4dba-a171-b7a56eed4919,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,53.0,generation_agent_0,29.0,generation_agent_1,0.0,47.0,29.0,100.0
1,,,1.0,53.0,generation_agent_2,20.0,generation_agent_1,0.0,52.0,20.0,105.0
2,,,101300.0,195.0,generation_agent_1,29.0,generation_agent_0,100.0,47.0,29.0,242.0
3,,,101500.0,122.0,generation_agent_1,20.0,generation_agent_2,105.0,47.0,20.0,169.0
