,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-03 20:14:34.499320,,,,,,,,,
1,Simulation configuration ID,43b47034-4123-4f46-b45b-10ba12f5e064,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Small World Overlay Topology with 15 agents and p = 0.5,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,12.0,23.0,household_agent_12,89.0,generation_agent_0,0.0,58.0,89.0,81.0
1,,,13.0,23.0,household_agent_4,182.0,generation_agent_0,0.0,69.0,182.0,92.0
2,,,14.0,23.0,generation_agent_1,131.0,generation_agent_0,0.0,80.0,131.0,103.0
3,,,101200.0,148739.0,generation_agent_0,89.0,household_agent_12,81.0,47.0,89.0,148786.0
4,,,100400.0,91539.0,generation_agent_0,182.0,household_agent_4,92.0,47.0,182.0,91586.0
5,,,101400.0,77149.0,generation_agent_0,131.0,generation_agent_1,103.0,47.0,131.0,77196.0
