,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-31 07:36:24.550373,,,,,,,,,
1,Simulation configuration ID,944af379-505a-4a0e-99dd-9e55f57a7130,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,32.0,36.0,household_agent_3,473.0,generation_agent_3,0.0,63.0,473.0,99.0
1,,,33.0,36.0,household_agent_7,810.0,generation_agent_3,0.0,76.0,536.0,112.0
2,,,33.0,36.0,household_agent_7,810.0,generation_agent_3,0.0,108.0,274.0,144.0
3,,,34.0,36.0,household_agent_10,386.0,generation_agent_3,0.0,86.0,386.0,122.0
4,,,35.0,36.0,household_agent_2,488.0,generation_agent_3,0.0,152.0,488.0,188.0
5,,,36.0,36.0,household_agent_1,308.0,generation_agent_3,0.0,163.0,308.0,199.0
6,,,37.0,36.0,generation_agent_0,461.0,generation_agent_3,0.0,176.0,461.0,212.0
7,,,38.0,36.0,generation_agent_1,598.0,generation_agent_3,0.0,222.0,536.0,258.0
8,,,38.0,36.0,generation_agent_1,598.0,generation_agent_3,0.0,260.0,62.0,296.0
9,,,39.0,36.0,generation_agent_2,324.0,generation_agent_3,0.0,232.0,324.0,268.0
10,,,100300.0,103.0,generation_agent_3,473.0,household_agent_3,99.0,50.0,473.0,153.0
11,,,100700.0,112.0,generation_agent_3,810.0,household_agent_7,112.0,88.0,536.0,200.0
12,,,100700.0,112.0,generation_agent_3,810.0,household_agent_7,112.0,120.0,536.0,232.0
13,,,100701.0,144.0,generation_agent_3,810.0,household_agent_7,144.0,89.0,536.0,233.0
14,,,100701.0,144.0,generation_agent_3,810.0,household_agent_7,144.0,115.0,12.0,259.0
15,,,101000.0,215.0,generation_agent_3,386.0,household_agent_10,122.0,45.0,386.0,260.0
16,,,100200.0,261.0,generation_agent_3,488.0,household_agent_2,188.0,44.0,488.0,305.0
17,,,100100.0,241.0,generation_agent_3,308.0,household_agent_1,199.0,47.0,308.0,288.0
18,,,101300.0,227.0,generation_agent_3,461.0,generation_agent_0,212.0,44.0,461.0,271.0
19,,,101400.0,350.0,generation_agent_3,598.0,generation_agent_1,258.0,49.0,536.0,399.0
20,,,101400.0,350.0,generation_agent_3,598.0,generation_agent_1,258.0,83.0,62.0,433.0
21,,,101401.0,388.0,generation_agent_3,598.0,generation_agent_1,296.0,57.0,536.0,445.0
22,,,101401.0,388.0,generation_agent_3,598.0,generation_agent_1,296.0,91.0,62.0,479.0
23,,,101500.0,282.0,generation_agent_3,324.0,generation_agent_2,268.0,47.0,324.0,329.0
