,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-02 08:39:06.031049,,,,,,,,,
1,Simulation configuration ID,bdbd2164-d8aa-4a98-a4b1-030f8ace25fe,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,59.0,household_agent_6,20.0,household_agent_4,0.0,41.0,20.0,100.0
1,,,1.0,59.0,household_agent_0,8.0,household_agent_4,0.0,47.0,50.0,65.0
2,,,1.0,59.0,household_agent_0,8.0,household_agent_4,0.0,47.0,8.0,106.0
3,,,1.0,59.0,household_agent_0,8.0,household_agent_4,0.0,47.0,10.0,100.0
4,,,2.0,59.0,household_agent_1,48.0,household_agent_4,0.0,52.0,48.0,111.0
5,,,2.0,59.0,household_agent_1,48.0,household_agent_4,0.0,52.0,38.0,70.0
6,,,3.0,59.0,household_agent_7,40.0,household_agent_4,0.0,58.0,40.0,117.0
7,,,4.0,59.0,generation_agent_0,8.0,household_agent_4,0.0,58.0,8.0,117.0
8,,,5.0,59.0,generation_agent_1,50.0,household_agent_4,0.0,63.0,50.0,122.0
9,,,6.0,59.0,generation_agent_2,11.0,household_agent_4,0.0,69.0,11.0,128.0
10,,,7.0,59.0,generation_agent_3,17.0,household_agent_4,0.0,74.0,17.0,133.0
11,,,100601.0,186501.0,household_agent_4,20.0,household_agent_6,100.0,41.0,20.0,186542.0
12,,,100000.0,43170.0,household_agent_4,8.0,household_agent_0,106.0,41.0,8.0,43211.0
13,,,100100.0,185328.0,household_agent_4,48.0,household_agent_1,111.0,41.0,48.0,185369.0
14,,,100701.0,122667.0,household_agent_4,40.0,household_agent_7,117.0,41.0,40.0,122708.0
15,,,101300.0,36005.0,household_agent_4,8.0,generation_agent_0,117.0,41.0,8.0,36046.0
16,,,101400.0,279667.0,household_agent_4,50.0,generation_agent_1,122.0,41.0,50.0,279708.0
17,,,101500.0,121343.0,household_agent_4,11.0,generation_agent_2,128.0,41.0,11.0,121384.0
18,,,101601.0,268300.0,household_agent_4,17.0,generation_agent_3,133.0,41.0,17.0,268341.0
