,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-07-30 12:54:28.086528,,,,,,,,,
1,Simulation configuration ID,ba965ea3-9890-488d-89ed-d93340106400,,,,,,,,,
2,Network,SimbenchNetwork_LTE450_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,8.0,98.0,household_agent_5,65.0,generation_agent_0,0.0,58.0,65.0,156.0
1,,,9.0,98.0,generation_agent_1,172.0,generation_agent_0,0.0,70.0,172.0,168.0
2,,,100500.0,1101.0,generation_agent_0,65.0,household_agent_5,156.0,47.0,65.0,1148.0
3,,,101400.0,840.0,generation_agent_0,172.0,generation_agent_1,168.0,47.0,172.0,887.0
