,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-01 03:46:35.360253,,,,,,,,,
1,Simulation configuration ID,d13803ba-7abd-4f90-ad55-c30472fc041e,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,HIERARCHICAL,,,,,,,,,
0,,,0.0,79.0,aggregator_agent,542.0,market_agent,0.0,20.0,536.0,99.0
1,,,0.0,79.0,aggregator_agent,542.0,market_agent,0.0,34.0,6.0,113.0
2,,,20.0,300336.0,aggregator_agent,552.0,market_agent,0.0,20.0,536.0,300356.0
3,,,20.0,300336.0,aggregator_agent,552.0,market_agent,0.0,34.0,16.0,300370.0
4,,,40.0,600542.0,aggregator_agent,876.0,market_agent,0.0,20.0,536.0,600562.0
5,,,40.0,600542.0,aggregator_agent,876.0,market_agent,0.0,34.0,340.0,600576.0
6,,,60.0,900799.0,aggregator_agent,656.0,market_agent,0.0,20.0,536.0,900819.0
7,,,60.0,900799.0,aggregator_agent,656.0,market_agent,0.0,34.0,120.0,900833.0
8,,,80.0,1200958.0,aggregator_agent,422.0,market_agent,0.0,19.0,422.0,1200977.0
9,,,100.0,1501218.0,aggregator_agent,966.0,market_agent,0.0,20.0,536.0,1501238.0
10,,,100.0,1501218.0,aggregator_agent,966.0,market_agent,0.0,34.0,430.0,1501252.0
11,,,120.0,1801458.0,aggregator_agent,349.0,market_agent,0.0,19.0,349.0,1801477.0
