,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-03 08:36:36.531971,,,,,,,,,
1,Simulation configuration ID,84785b52-ee2c-49d1-a00d-4ef9045c2b6e,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 50 B,upper bound = 200 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,75.0,household_agent_10,118.0,household_agent_6,0.0,47.0,189.0,131.0
1,,,0.0,75.0,household_agent_10,118.0,household_agent_6,0.0,47.0,64.0,109.0
2,,,1.0,75.0,household_agent_8,133.0,household_agent_6,0.0,58.0,198.0,120.0
3,,,2.0,75.0,household_agent_10,125.0,household_agent_6,0.0,69.0,169.0,153.0
4,,,3.0,75.0,household_agent_8,99.0,household_agent_6,0.0,74.0,67.0,158.0
5,,,4.0,75.0,household_agent_10,153.0,household_agent_6,0.0,80.0,60.0,164.0
6,,,5.0,75.0,household_agent_8,139.0,household_agent_6,0.0,85.0,87.0,169.0
7,,,6.0,75.0,household_agent_10,183.0,household_agent_6,0.0,91.0,147.0,175.0
8,,,7.0,75.0,household_agent_8,98.0,household_agent_6,0.0,102.0,161.0,186.0
9,,,8.0,75.0,household_agent_10,136.0,household_agent_6,0.0,53.0,136.0,128.0
10,,,9.0,75.0,household_agent_8,92.0,household_agent_6,0.0,64.0,92.0,139.0
11,,,101000.0,24227.0,household_agent_6,136.0,household_agent_10,128.0,47.0,136.0,24274.0
12,,,100801.0,3905.0,household_agent_6,92.0,household_agent_8,139.0,47.0,92.0,3952.0
