,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-01 04:39:48.283029,,,,,,,,,
1,Simulation configuration ID,d8e64cb5-dad0-4e7a-ad69-279b08a46810,,,,,,,,,
2,Network,SimbenchNetwork_LTE_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Complete Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 200 B,upper bound = 1000 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,19.0,household_agent_1,759.0,household_agent_7,0.0,49.0,536.0,68.0
1,,,0.0,19.0,household_agent_1,759.0,household_agent_7,0.0,83.0,223.0,102.0
2,,,1.0,19.0,household_agent_4,903.0,household_agent_7,0.0,61.0,536.0,80.0
3,,,1.0,19.0,household_agent_4,903.0,household_agent_7,0.0,94.0,367.0,113.0
4,,,2.0,19.0,household_agent_11,754.0,household_agent_7,0.0,73.0,536.0,92.0
5,,,2.0,19.0,household_agent_11,754.0,household_agent_7,0.0,105.0,218.0,124.0
6,,,3.0,19.0,household_agent_12,433.0,household_agent_7,0.0,116.0,433.0,135.0
7,,,4.0,19.0,generation_agent_0,828.0,household_agent_7,0.0,129.0,536.0,148.0
8,,,4.0,19.0,generation_agent_0,828.0,household_agent_7,0.0,163.0,292.0,182.0
9,,,5.0,19.0,generation_agent_1,802.0,household_agent_7,0.0,141.0,536.0,160.0
10,,,5.0,19.0,generation_agent_1,802.0,household_agent_7,0.0,174.0,266.0,193.0
11,,,6.0,19.0,generation_agent_2,670.0,household_agent_7,0.0,153.0,536.0,172.0
12,,,6.0,19.0,generation_agent_2,670.0,household_agent_7,0.0,185.0,134.0,204.0
13,,,7.0,19.0,generation_agent_3,963.0,household_agent_7,0.0,197.0,536.0,216.0
14,,,7.0,19.0,generation_agent_3,963.0,household_agent_7,0.0,231.0,427.0,250.0
15,,,100100.0,199853.0,household_agent_7,759.0,household_agent_1,68.0,49.0,536.0,199902.0
16,,,100100.0,199853.0,household_agent_7,759.0,household_agent_1,68.0,83.0,223.0,199936.0
17,,,100101.0,199887.0,household_agent_7,759.0,household_agent_1,102.0,61.0,536.0,199948.0
18,,,100101.0,199887.0,household_agent_7,759.0,household_agent_1,102.0,95.0,223.0,199982.0
19,,,100400.0,118536.0,household_agent_7,903.0,household_agent_4,80.0,49.0,536.0,118585.0
20,,,100400.0,118536.0,household_agent_7,903.0,household_agent_4,80.0,83.0,367.0,118619.0
21,,,100401.0,118569.0,household_agent_7,903.0,household_agent_4,113.0,62.0,536.0,118631.0
22,,,100401.0,118569.0,household_agent_7,903.0,household_agent_4,113.0,96.0,367.0,118665.0
23,,,101100.0,244541.0,household_agent_7,754.0,household_agent_11,92.0,49.0,536.0,244590.0
24,,,101100.0,244541.0,household_agent_7,754.0,household_agent_11,92.0,83.0,218.0,244624.0
25,,,101101.0,244573.0,household_agent_7,754.0,household_agent_11,124.0,64.0,536.0,244637.0
26,,,101101.0,244573.0,household_agent_7,754.0,household_agent_11,124.0,98.0,218.0,244671.0
27,,,101200.0,32567.0,household_agent_7,433.0,household_agent_12,135.0,47.0,433.0,32614.0
28,,,101300.0,156360.0,household_agent_7,828.0,generation_agent_0,148.0,50.0,536.0,156410.0
29,,,101300.0,156360.0,household_agent_7,828.0,generation_agent_0,148.0,84.0,292.0,156444.0
30,,,101301.0,156394.0,household_agent_7,828.0,generation_agent_0,182.0,64.0,536.0,156458.0
31,,,101301.0,156394.0,household_agent_7,828.0,generation_agent_0,182.0,98.0,292.0,156492.0
32,,,101400.0,135564.0,household_agent_7,802.0,generation_agent_1,160.0,49.0,536.0,135613.0
33,,,101400.0,135564.0,household_agent_7,802.0,generation_agent_1,160.0,83.0,266.0,135647.0
34,,,101401.0,135597.0,household_agent_7,802.0,generation_agent_1,193.0,62.0,536.0,135659.0
35,,,101401.0,135597.0,household_agent_7,802.0,generation_agent_1,193.0,96.0,266.0,135693.0
36,,,101500.0,195366.0,household_agent_7,670.0,generation_agent_2,172.0,49.0,536.0,195415.0
37,,,101500.0,195366.0,household_agent_7,670.0,generation_agent_2,172.0,83.0,134.0,195449.0
38,,,101501.0,195398.0,household_agent_7,670.0,generation_agent_2,204.0,64.0,536.0,195462.0
39,,,101501.0,195398.0,household_agent_7,670.0,generation_agent_2,204.0,98.0,134.0,195496.0
40,,,101600.0,99359.0,household_agent_7,963.0,generation_agent_3,216.0,49.0,536.0,99408.0
41,,,101600.0,99359.0,household_agent_7,963.0,generation_agent_3,216.0,83.0,427.0,99442.0
42,,,101601.0,99393.0,household_agent_7,963.0,generation_agent_3,250.0,61.0,536.0,99454.0
43,,,101601.0,99393.0,household_agent_7,963.0,generation_agent_3,250.0,95.0,427.0,99488.0
