,Parameter,Value,msgId,timeSend_ms,receiver,packetSize_B_x,sender,calculationStart_ms,delay_ms,packetSize_B_y,receivingTime_ms
0,Start simulation,2024-08-01 10:08:58.168623,,,,,,,,,
1,Simulation configuration ID,7e596789-0076-46d3-859f-e2fa58b3553b,,,,,,,,,
2,Network,SimbenchNetwork_5G_1-LV-rural1--0-no_sw,,,,,,,,,
3,Communication graph,Ring Overlay Topology with 15 agents,,,,,,,,,
4,Agent communication pattern,MarketParticipation,,,,,,,,,
5,Trigger Type,TIME_TRIGGERED,,,,,,,,,
6,Data size generator,"In interval data size generator with lower bound = 8 B,upper bound = 50 B",,,,,,,,,
7,Frequency,0,,,,,,,,,
8,Simulation duration,3600000,,,,,,,,,
9,Communication mode,COMPLEX,,,,,,,,,
10,System State,SystemState.NORMAL,,,,,,,,,
11,Organizational structure,DECENTRALIZED,,,,,,,,,
0,,,0.0,86.0,generation_agent_0,49.0,generation_agent_1,0.0,41.0,34.0,125.0
1,,,1.0,86.0,generation_agent_2,25.0,generation_agent_1,0.0,47.0,43.0,131.0
2,,,8.0,86.0,generation_agent_0,46.0,generation_agent_1,0.0,51.0,46.0,137.0
3,,,9.0,86.0,generation_agent_2,32.0,generation_agent_1,0.0,56.0,32.0,142.0
4,,,101301.0,195.0,generation_agent_1,46.0,generation_agent_0,137.0,41.0,46.0,236.0
5,,,101500.0,242.0,generation_agent_1,32.0,generation_agent_2,142.0,47.0,32.0,289.0
